Reference,ID,CommonControl,Mainland,Island,Class,Order,Family,Binomial,Species_main,Species_island,guild,Mean_m,Mean_i,sd_m,sd_i,N_m,N_i,RR,var,Long_i,Lat_i,logmass,Island_km2,Dist_near_mainland,NDVI,SDNDVI,tmean,tseas,prec,SPID
Mees 1969,ES791,CC35,Mainland Australia,Malekula,Birds,Passeriformes,Zosteropidae,Zosterops lateralis,Zosterops lateralis familiaris,Zosterops flavifrons macgillivrayi,Omnivore,11.71830846,11.17929873,0.287896278,0.348223102,45,7,-0.047088704,0.000152021,167.542,-16.311,1.068864926,3.309843005,2.716004179,0.761392773,-1.697692877,25.24770164,2.027096658,3.443171545,SP9
Mees 1969,ES792,CC35,Mainland Australia,Malekula,Birds,Passeriformes,Zosteropidae,Zosterops lateralis,Zosterops lateralis familiaris,Zosterops lateralis vatensis,Omnivore,11.8719727,15.43086268,0.244273649,0.484871996,27,2,0.262189188,0.000509358,167.542,-16.311,1.074522889,3.309843005,2.716004179,0.761392773,-1.697692877,25.24770164,2.027096658,3.443171545,SP9
Joseph Tobias and Patrick Walkden,ES793,CC250,France,Mallorca,Birds,Galliformes,Phasianidae,Alectoris rufa,Alectoris rufa,Alectoris rufa,PlantSeed,122.1312971,113.3767706,5.532389146,2.681607096,4,2,-0.074380146,0.000792706,2.9951,39.7104,2.08682697,3.561101384,2.240551744,0.481166992,-2.031902789,15.66391087,2.754050401,2.770730376,SP236
Joseph Tobias and Patrick Walkden,ES794,CC251,Spain,Mallorca,Birds,Passeriformes,Alaudidae,Galerida theklae,Galerida theklae,Galerida theklae,Invertebrate,43.19235887,37.65447666,1.116421659,0.813808564,4,3,-0.137211752,0.000322726,2.9951,39.7104,1.635406923,3.561101384,2.240551744,0.481166992,-2.031902789,15.66391087,2.754050401,2.770730376,SP237
Joseph Tobias and Patrick Walkden,ES795,CC252,Borneo,Mangole,Birds,Passeriformes,Muscicapidae,Rhinomyias umbratilis,Rhinomyias umbratilis,Rhinomyias colonus,Invertebrate,20.9487502,18.78074427,0.739868646,1.637269267,4,2,-0.109246884,0.00411185,125.85,-1.84,1.321158118,3.089375161,2.361729724,0.743146973,-1.608117727,26.94869804,1.639446765,3.300364446,SP238
Joseph Tobias and Patrick Walkden,ES796,CC94,Australia,Manus ,Birds,Passeriformes,Pittidae,Pitta iris,Pitta iris,Pitta superba,Invertebrate,42.39829099,68.79586908,0,1.191151333,4,2,0.484035646,0.000149892,146.9715,-2.0937,1.627348351,3.2878465,2.447159582,0.779825488,-1.711247102,26.93056488,1.181163093,3.573016872,SP84
Joseph Tobias and Patrick Walkden,ES797,CC253,Venezuela,Margarita,Birds,Passeriformes,Cardinalidae,Cardinalis phoeniceus,Cardinalis phoeniceus,Cardinalis phoeniceus,PlantSeed,26.50633952,26.50633952,1.579936082,0.398148957,4,4,0,0.000944625,-63.9356,10.9869,1.423349757,3.008600172,1.342442421,0.438640039,-1.624852104,26.68889809,1.874408917,2.946253235,SP239
Joseph Tobias and Patrick Walkden,ES798,CC254,Venezuela,Margarita,Birds,Passeriformes,Icteridae,Icterus nigrogularis,Icterus nigrogularis,Icterus nigrogularis,FruiNect,31.75020641,41.87382717,1.964279437,1.102469121,3,4,0.276761755,0.001449124,-63.9356,10.9869,1.501746553,3.008600172,1.342442421,0.438640039,-1.624852104,26.68889809,1.874408917,2.946253235,SP240
"Grant 1966b, Stager 1957",ES799,CC255,Mexico,Maria Cleofas,Birds,Passeriformes,Troglodytidae,Thryothorus felix,Pheugopedius felix,Thryothorus felix lawrencii,Invertebrate,10.09774986,10.84695021,0.23543701,0.240241915,21,4,0.071571342,0.000148524,-106.558,21.61,1.004224608,2.301029996,2.000004343,0.597570801,-1.631511009,22.4930687,2.440786277,2.845308948,SP241
"Nelson 1898, Storer 1962",ES800,CC256,Mexico,Maria Madre,Birds,Accipitriformes,Accipitridae,Buteo jamaicensis,Buteo jamaicensis hadropus,Buteo borealis fumosus,VertFishScav,1239.786989,1277.39017,38.05315271,47.35630945,33,4,0.029879485,0.000372144,-106.558,21.61,3.093347074,2.301029996,2.000004343,0.597570801,-1.631511009,22.4930687,2.440786277,2.845308948,SP242
Nelson 1898,ES801,CC257,Mexico,Maria Madre,Birds,Falconiformes,Falconidae,Caracara cheriway,Polyborus cheriway,Polyborus cheriway pallidus,VertFishScav,1290.485385,1165.824622,55.16124659,43.22027277,6,8,-0.101589748,0.000476315,-106.558,21.61,3.11075309,2.301029996,2.000004343,0.597570801,-1.631511009,22.4930687,2.440786277,2.845308948,SP243
Nelson 1898,ES802,CC258,Mexico,Maria Madre,Birds,Passeriformes,Cardinalidae,Cardinalis cardinalis,Cardinalis cardinalis igneus,Cardinalis cardinalis mariae,PlantSeed,34.51820248,36.07396299,1.475465822,1.337359402,7,8,0.044084565,0.000432812,-106.558,21.61,1.538048172,2.301029996,2.000004343,0.597570801,-1.631511009,22.4930687,2.440786277,2.845308948,SP244
Nelson 1898,ES803,CC259,Mexico,Maria Madre,Birds,Columbiformes,Columbidae,Leptotila verreauxi,Leptotila fulviventris brachyptera,Leptotila capitalis,PlantSeed,106.9284018,118.2895859,4.570608867,4.385314971,8,8,0.100976267,0.000400185,-106.558,21.61,2.029093076,2.301029996,2.000004343,0.597570801,-1.631511009,22.4930687,2.440786277,2.845308948,SP245
Nelson 1898,ES804,CC260,Mexico,Maria Madre,Birds,Passeriformes,Mimidae,Melanotis caerulescens,Melanotis caerulescens,Melanotis caerulescens longirostiis,Invertebrate,53.42292154,48.20116667,2.283539964,1.786947652,5,4,-0.102856671,0.000709016,-106.558,21.61,1.727727635,2.301029996,2.000004343,0.597570801,-1.631511009,22.4930687,2.440786277,2.845308948,SP246
Nelson 1898,ES805,CC261,Mexico,Maria Madre,Birds,Passeriformes,Tyrannidae,Myiopagis viridicata,Myiopagis placens,Myiopagis placens minimus,Invertebrate,15.83535903,14.14581943,0.676875658,0.524423796,8,10,-0.112826219,0.000365826,-106.558,21.61,1.199627914,2.301029996,2.000004343,0.597570801,-1.631511009,22.4930687,2.440786277,2.845308948,SP180
Nelson 1898,ES806,CC262,Mexico,Maria Madre,Birds,Caprimulgiformes,Caprimulgidae,Nyctidromus albicollis,Nyctidromus albicollis,Nyctidromus albicollis,Invertebrate,125.1368346,155.3409467,5.348920547,5.758909153,10,10,0.216214542,0.000320148,-106.558,21.61,2.097385165,2.301029996,2.000004343,0.597570801,-1.631511009,22.4930687,2.440786277,2.845308948,SP247
Nelson 1898,ES807,CC263,Mexico,Maria Madre,Birds,Columbiformes,Columbidae,Patagioenas flavirostris,Columba flavirostris,Columba flavirostris madrensis,FruiNect,218.646498,240.7390358,9.345951171,8.924847351,7,7,0.096257246,0.000457355,-106.558,21.61,2.339742526,2.301029996,2.000004343,0.597570801,-1.631511009,22.4930687,2.440786277,2.845308948,SP248
Nelson 1898,ES808,CC264,Mexico,Maria Madre,Birds,Trogoniformes,Trogonidae,Trogon ambiguus,Trogon ambiguus,Trogon ambiguus goldmani,FruiNect,78.32093088,83.52248238,3.347794739,3.096404384,5,5,0.064300962,0.000640297,-106.558,21.61,1.893877841,2.301029996,2.000004343,0.597570801,-1.631511009,22.4930687,2.440786277,2.845308948,SP249
Nelson 1898,ES809,CC265,Mexico,Maria Madre,Birds,Passeriformes,Vireonidae,Vireo hypochryseus,Vireo hypochryseus,Vireo hypochryseus sordidus,Invertebrate,13.0825526,15.03264321,0.559208123,0.557300753,7,10,0.138944571,0.000398453,-106.558,21.61,1.11669249,2.301029996,2.000004343,0.597570801,-1.631511009,22.4930687,2.440786277,2.845308948,SP250
Joseph Tobias and Patrick Walkden,ES810,CC266,Madagascar,Mayotte,Birds,Accipitriformes,Accipitridae,Accipiter francesiae,Accipiter francesiae,Accipiter francesiae,Invertebrate,132.3214038,97.31683064,3.531067397,0.799056917,4,3,-0.307261889,0.000200502,45.152,-12.801,2.1216301,2.574031268,2.477122702,0.721075146,-1.781400091,25.06338501,2.109002544,3.148025476,SP251
Joseph Tobias and Patrick Walkden,ES811,CC36,Madagascar,Mayotte,Birds,Passeriformes,Nectariniidae,Cinnyris sovimanga,Cinnyris sovimanga,Cinnyris coquerellii,Omnivore,7.733907987,6.562019591,0.377263804,0.21613652,4,4,-0.164315876,0.000866104,45.152,-12.801,0.888399001,2.574031268,2.477122702,0.721075146,-1.781400091,25.06338501,2.109002544,3.148025476,SP28
Joseph Tobias and Patrick Walkden,ES812,CC267,Madagascar,Mayotte,Birds,Leptosomiformes,Leptosomidae,Leptosomus discolor,Leptosomus discolor,Leptosomus discolor,Invertebrate,391.3539061,391.3539061,3.450303825,9.223173281,4,4,0,0.000158287,45.152,-12.801,2.592569673,2.574031268,2.477122702,0.721075146,-1.781400091,25.06338501,2.109002544,3.148025476,SP252
Joseph Tobias and Patrick Walkden,ES813,CC232,Australia,Mindanao,Birds,Passeriformes,Pittidae,Pitta versicolor,Pitta versicolor,Pitta steerii,Invertebrate,71.28742184,58.07628998,6.938259897,1.931480456,4,4,-0.204962409,0.002644701,125.081,7.736,1.853012908,4.989138224,2.537820354,0.761584375,-1.599292724,26.03913689,1.84786828,3.377387944,SP218
Joseph Tobias and Patrick Walkden,ES814,CC268,Australia,Mindanao,Birds,Psittaciformes,Psittacidae,Trichoglossus chlorolepidotus,Trichoglossus chlorolepidotus,Trichoglossus johnstoniae,FruiNect,77.15821022,48.37535871,4.150548876,2.908801735,8,8,-0.466867426,0.000813656,125.081,7.736,1.887382145,4.989138224,2.537820354,0.761584375,-1.599292724,26.03913689,1.84786828,3.377387944,SP253
Joseph Tobias and Patrick Walkden,ES815,CC269,China,Mindanao,Birds,Passeriformes,Paridae,Pardaliparus venustulus,Periparus venustulus,Periparus elegans,Invertebrate,13.50186835,11.84750115,0,0.206916851,2,2,-0.1307111,0.000152513,125.081,7.736,1.130393869,4.989138224,2.537820354,0.761584375,-1.599292724,26.03913689,1.84786828,3.377387944,SP254
Joseph Tobias and Patrick Walkden,ES816,CC270,Laos,Mindanao,Birds,Galliformes,Phasianidae,Gallus gallus,Gallus gallus,Gallus gallus,Omnivore,295.3731915,343.1848366,8.60088969,15.65660887,4,2,0.150029571,0.001252636,125.081,7.736,2.470371076,4.989138224,2.537820354,0.761584375,-1.599292724,26.03913689,1.84786828,3.377387944,SP255
Joseph Tobias and Patrick Walkden,ES817,CC101,Malaysia,Mindanao,Birds,Columbiformes,Columbidae,Ducula badia,Ducula badia,Ducula poliocephala,FruiNect,314.3320692,298.7675855,0.989900993,9.602661804,2,2,-0.050784007,0.000521478,125.081,7.736,2.497388691,4.989138224,2.537820354,0.761584375,-1.599292724,26.03913689,1.84786828,3.377387944,SP91
Joseph Tobias and Patrick Walkden,ES818,CC271,Malaysia,Mindanao,Birds,Passeriformes,Cisticolidae,Orthotomus sutorius,Orthotomus sutorius,Orthotomus cinereiceps,Invertebrate,4.55558412,6.141802876,0.310438359,0.146877767,4,4,0.298764568,0.001303896,125.081,7.736,0.65854407,4.989138224,2.537820354,0.761584375,-1.599292724,26.03913689,1.84786828,3.377387944,SP256
Joseph Tobias and Patrick Walkden,ES819,CC272,Malaysia,Mindanao,Birds,Cuculiformes,Cuculidae,Surniculus lugubris,Surniculus lugubris,Surniculus velutinus,Invertebrate,60.65417876,53.12097801,1.104270499,0.339878113,2,2,-0.132616616,0.000186198,125.081,7.736,1.782860727,4.989138224,2.537820354,0.761584375,-1.599292724,26.03913689,1.84786828,3.377387944,SP42
Joseph Tobias and Patrick Walkden,ES820,CC273,Thailand,Mindanao,Birds,Accipitriformes,Accipitridae,Spilornis cheela,Spilornis cheela,Spilornis holospilus,VertFishScav,1445.581254,903.4210303,7.432915975,18.67862604,2,2,-0.47007807,0.000226956,125.081,7.736,3.160042508,4.989138224,2.537820354,0.761584375,-1.599292724,26.03913689,1.84786828,3.377387944,SP211
Joseph Tobias and Patrick Walkden,ES821,CC274,Vietnam,Mindanao,Birds,Passeriformes,Zosteropidae,Zosterops japonicus,Zosterops japonicus,Zosterops montanus,FruiNect,8.613894604,9.600136344,0.254552661,0.464170708,4,6,0.10840075,0.000607949,125.081,7.736,0.935199554,4.989138224,2.537820354,0.761584375,-1.599292724,26.03913689,1.84786828,3.377387944,SP257
Joseph Tobias and Patrick Walkden,ES822,CC275,Papua New Guinea,Misool,Birds,Columbiformes,Columbidae,Ducula rufigaster,Ducula rufigaster,Ducula rufigaster,FruiNect,232.3043937,214.4365056,0.95256475,2.466437006,4,4,-0.08003487,3.73E-05,130.0836,-1.8947,2.366057424,3.308265533,1.845104244,0.747617822,-1.655253591,27.13591957,1.692714591,3.481673276,SP258
Joseph Tobias and Patrick Walkden,ES823,CC276,China,Miyake,Birds,Passeriformes,Phylloscopidae,Phylloscopus coronatus,Phylloscopus coronatus,Phylloscopus ijimae,Invertebrate,12.15558135,12.97896452,0.386800006,0.582611296,4,2,0.065541498,0.001260647,139.525,34.085,1.084775734,1.740362689,1.880819307,0.596435645,-1.654948395,16.63877296,2.794723825,3.433180789,SP259
Mees 1969,ES824,CC35,Mainland Australia,Mota Lava,Birds,Passeriformes,Zosteropidae,Zosterops lateralis,Zosterops lateralis familiaris,Zosterops lateralis valuensis,Omnivore,11.71830846,14.07518571,0.287896278,0.120051146,45,7,0.183260924,2.38E-05,167.673,-13.672,1.068864926,1.380211242,3.301030213,0.762417139,-1.890650192,26.52773857,1.775494349,3.585051072,SP9
Joseph Tobias and Patrick Walkden,ES825,CC277,Borneo,Negros ,Birds,Passeriformes,Muscicapidae,Eumyias thalassinus,Eumyias thalassinus,Eumyias panayensis,Invertebrate,19.59775718,20.5207432,0.710798116,0.922585479,4,4,0.046021108,0.000834187,123.011,9.947,1.292206372,4.135768515,1.643462547,0.665694336,-1.559678845,26.83527756,1.894395687,3.23713956,SP260
Joseph Tobias and Patrick Walkden,ES826,CC278,Australia,New Britain,Birds,Passeriformes,Campephagidae,Coracina lineata,Coracina lineata,Coracina lineata,FruiNect,104.4069656,91.07855256,3.254169976,2.302891285,3,3,-0.136574045,0.000536922,151.274,-5.374,2.018729474,4.562530769,1.944487607,0.828109473,-1.562217514,23.95774841,1.729321085,3.583456821,SP261
Joseph Tobias and Patrick Walkden,ES827,CC279,Australia,New Britain,Birds,Passeriformes,Meliphagidae,Philemon buceroides,Philemon buceroides,Philemon cockerelli,FruiNect,85.75608194,120.8089245,2.040193291,5.686173283,2,3,0.342703151,0.001021447,151.274,-5.374,1.933264931,4.562530769,1.944487607,0.828109473,-1.562217514,23.95774841,1.729321085,3.583456821,SP262
Joseph Tobias and Patrick Walkden,ES828,CC280,Australia,New Britain,Birds,Passeriformes,Rhipiduridae,Rhipidura rufifrons,Rhipidura rufifrons,Rhipidura dahli,Invertebrate,18.45978113,14.17304286,0.360029386,0.108605692,4,4,-0.264252602,0.000109776,151.274,-5.374,1.266226548,4.562530769,1.944487607,0.828109473,-1.562217514,23.95774841,1.729321085,3.583456821,SP263
Joseph Tobias and Patrick Walkden,ES829,CC281,Papua New Guinea,New Britain,Birds,Passeriformes,Sturnidae,Aplonis metallica,Aplonis metallica,Aplonis metallica,FruiNect,51.47864058,46.36545266,0.677418812,0.676874389,4,3,-0.104612348,0.000114332,151.274,-5.374,1.71162707,4.562530769,1.944487607,0.828109473,-1.562217514,23.95774841,1.729321085,3.583456821,SP264
Joseph Tobias and Patrick Walkden,ES830,CC282,Papua New Guinea,New Britain,Birds,Cuculiformes,Cuculidae,Centropus bernsteini,Centropus bernsteini,Centropus violaceus,Invertebrate,198.7515373,492.4210331,9.26586044,22.04615731,3,2,0.90727862,0.001726704,151.274,-5.374,2.298310497,4.562530769,1.944487607,0.828109473,-1.562217514,23.95774841,1.729321085,3.583456821,SP265
Joseph Tobias and Patrick Walkden,ES831,CC283,Papua New Guinea,New Britain,Birds,Passeriformes,Campephagidae,Coracina papuensis,Coracina papuensis,Coracina papuensis,Omnivore,97.89566752,133.7180061,2.337692997,3.957933052,4,3,0.311830856,0.000434592,151.274,-5.374,1.990763472,4.562530769,1.944487607,0.828109473,-1.562217514,23.95774841,1.729321085,3.583456821,SP266
Joseph Tobias and Patrick Walkden,ES832,CC284,Papua New Guinea,New Britain,Birds,Psittaciformes,Psittacidae,Lorius hypoinochrous,Lorius hypoinochrous,Lorius hypoinochrous,FruiNect,180.6150204,150.4078601,6.951671453,1.871413079,3,3,-0.183017136,0.000545401,151.274,-5.374,2.256753865,4.562530769,1.944487607,0.828109473,-1.562217514,23.95774841,1.729321085,3.583456821,SP267
Mees 1969,ES833,CC35,Mainland Australia,New Caledonia,Birds,Passeriformes,Zosteropidae,Zosterops lateralis,Zosterops lateralis familiaris,Zosterops lateralis griseonota,Omnivore,11.71830846,12.83990526,0.287896278,0.357585119,45,22,0.091405475,4.87E-05,165.47,-21.481,1.068864926,4.261857386,3.103804063,0.680171191,-1.757411785,22.45489502,2.344515857,3.216795882,SP9
Joseph Tobias and Patrick Walkden,ES834,CC285,Australia,New Guinea,Birds,Passeriformes,Acanthizidae,Acanthiza katherina,Acanthiza katherina,Acanthiza murina,Invertebrate,7.924543998,10.17211449,0.37899993,0.135943735,2,3,0.249685325,0.001203203,141.814,-5.752,0.898974281,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP268
Joseph Tobias and Patrick Walkden,ES835,CC286,Australia,New Guinea,Birds,Accipitriformes,Accipitridae,Accipiter novaehollandiae,Accipiter novaehollandiae,Accipiter novaehollandiae,VertFishScav,620.0055988,385.3721496,15.81121391,7.834053966,3,2,-0.475519019,0.000423404,141.814,-5.752,2.792395611,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP269
Joseph Tobias and Patrick Walkden,ES836,CC287,Australia,New Guinea,Birds,Apodiformes,Aegothelidae,Aegotheles cristatus,Aegotheles cristatus,Aegotheles bennettii,Invertebrate,92.75513012,69.97520181,1.900808029,0.866938357,2,3,-0.281822092,0.000261141,141.814,-5.752,1.967337939,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP270
Joseph Tobias and Patrick Walkden,ES837,CC288,Australia,New Guinea,Birds,Passeriformes,Ptilonorhynchidae,Ailuroedus crassirostris,Ailuroedus crassirostris,Ailuroedus buccoides,FruiNect,144.1024538,77.56177805,4.077792842,2.134306982,4,2,-0.619449777,0.000578799,141.814,-5.752,2.158671376,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP271
Joseph Tobias and Patrick Walkden,ES838,CC289,Australia,New Guinea,Birds,Passeriformes,Ptilonorhynchidae,Chlamydera guttata,Chlamydera guttata,Chlamydera lauterbachi,FruiNect,92.75513012,70.21308624,1.900808029,2.010311522,2,2,-0.278428304,0.00061986,141.814,-5.752,1.967337939,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP272
Joseph Tobias and Patrick Walkden,ES839,CC290,Australia,New Guinea,Birds,Passeriformes,Climacteridae,Cormobates leucophaeus,Cormobates leucophaea,Cormobates placens,Invertebrate,25.91501007,25.26761972,0.441491858,0.539997082,2,3,-0.025298617,0.000297357,141.814,-5.752,1.413551382,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP273
Joseph Tobias and Patrick Walkden,ES840,CC291,Australia,New Guinea,Birds,Passeriformes,Cracticidae,Cracticus nigrogularis,Cracticus nigrogularis,Cracticus cassicus,Omnivore,147.4207762,129.2127657,2.511481657,0.580021748,2,2,-0.131830529,0.00015519,141.814,-5.752,2.168558693,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP274
Joseph Tobias and Patrick Walkden,ES841,CC292,Australia,New Guinea,Birds,Coraciiformes,Alcedinidae,Dacelo leachii,Dacelo leachii,Dacelo leachii,Omnivore,203.4494721,230.1147582,9.695512593,10.44076797,4,4,0.123160453,0.001082419,141.814,-5.752,2.308456567,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP275
Joseph Tobias and Patrick Walkden,ES842,CC40,Australia,New Guinea,Birds,Coraciiformes,Alcedinidae,Dacelo novaeguineae,Dacelo novaeguineae,Dacelo gaudichaud,Invertebrate,281.2062386,79.85259664,6.580029564,2.214988181,4,4,-1.258905952,0.000329237,141.814,-5.752,2.449024951,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP32
Joseph Tobias and Patrick Walkden,ES843,CC293,Australia,New Guinea,Birds,Accipitriformes,Accipitridae,Erythrotriorchis radiatus,Erythrotriorchis radiatus,Erythrotriorchis buergersi,VertFishScav,1041.827439,654.0144498,8.138917123,38.4425207,2,3,-0.465602158,0.001182184,141.814,-5.752,3.017795792,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP276
Joseph Tobias and Patrick Walkden,ES844,CC294,Australia,New Guinea,Birds,Passeriformes,Acanthizidae,Gerygone magnirostris,Gerygone magnirostris,Gerygone magnirostris,Invertebrate,9.179953458,9.338104953,0.455024572,0.444510697,4,4,0.017081201,0.00118071,141.814,-5.752,0.962840479,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP277
Joseph Tobias and Patrick Walkden,ES845,CC295,Australia,New Guinea,Birds,Passeriformes,Maluridae,Malurus amabilis,Malurus amabilis,Malurus cyanocephalus,Invertebrate,7.269468993,11.48406358,0,0.541282197,2,2,0.45727705,0.001110776,141.814,-5.752,0.861502688,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP278
Joseph Tobias and Patrick Walkden,ES846,CC296,Australia,New Guinea,Birds,Passeriformes,Maluridae,Malurus melanocephalus,Malurus melanocephalus,Malurus alboscapulatus,Invertebrate,5.004031493,6.910301311,0.277827527,0.099705776,5,4,0.322769356,0.000668556,141.814,-5.752,0.699320034,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP279
Joseph Tobias and Patrick Walkden,ES847,CC297,Australia,New Guinea,Birds,Passeriformes,Meliphagidae,Meliphaga albilineata,Meliphaga albilineata,Meliphaga flavirictus,Omnivore,29.1621438,20.60591977,0.236984318,0.400421306,4,5,-0.347293021,9.20E-05,141.814,-5.752,1.464819447,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP280
Joseph Tobias and Patrick Walkden,ES848,CC298,Australia,New Guinea,Birds,Passeriformes,Meliphagidae,Meliphaga notata,Meliphaga notata,Meliphaga aruensis,Omnivore,24.37715991,27.91743882,0.425546964,1.616272774,2,2,0.135604916,0.00182827,141.814,-5.752,1.386983106,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP281
Joseph Tobias and Patrick Walkden,ES849,CC299,Australia,New Guinea,Birds,Passeriformes,Orthonychidae,Orthonyx spaldingii,Orthonyx spaldingii,Orthonyx novaeguineae,Invertebrate,75.31093447,27.78087759,0,0.497453282,2,3,-0.997277409,0.000106879,141.814,-5.752,1.876858036,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP282
Joseph Tobias and Patrick Walkden,ES850,CC300,Australia,New Guinea,Birds,Passeriformes,Petroicidae,Peneothello pulverulenta,Peneoenanthe pulverulenta,Peneoenanthe pulverulenta,Invertebrate,24.94722847,24.56630259,0.577677107,1.058240727,4,4,-0.015387042,0.000597955,141.814,-5.752,1.397022304,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP283
Joseph Tobias and Patrick Walkden,ES851,CC301,Australia,New Guinea,Birds,Passeriformes,Acanthizidae,Neosericornis citreogularis,Sericornis citreogularis,Sericornis arfakianus,Invertebrate,12.53157325,8.117978078,0.252144331,0.173701426,4,4,-0.434170201,0.00021567,141.814,-5.752,1.098005597,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP284
Joseph Tobias and Patrick Walkden,ES852,CC302,Australia,New Guinea,Birds,Passeriformes,Meliphagidae,Xanthotis macleayanus,Xanthotis macleayanus,Xanthotis polygrammus,Invertebrate,30.87280486,17.93242579,0.490496023,0.947328115,2,3,-0.543265124,0.001056462,141.814,-5.752,1.489576088,5.895286048,2.184694269,0.770036768,-1.438261272,22.6774826,1.759677122,3.704001758,SP285
Joseph Tobias and Patrick Walkden,ES853,CC275,Papua New Guinea,New Ireland,Birds,Columbiformes,Columbidae,Ducula rufigaster,Ducula rufigaster,Ducula finschii,FruiNect,219.3529526,247.3740672,10.36654159,0.429161577,2,2,0.120219545,0.001118242,152.0999,-3.425,2.341143485,3.869495737,2.763428742,0.69187124,-1.489273649,25.70646095,1.627615009,3.50425779,SP258
Joseph Tobias and Patrick Walkden,ES854,CC95,Papua New Guinea,New Ireland,Birds,Passeriformes,Monarchidae,Symposiachrus guttula,Symposiachrus guttula,Symposiachrus verticalis,Invertebrate,22.89552229,26.70523425,0.409800867,0.44953811,2,2,0.153918227,0.000301863,152.0999,-3.425,1.359750555,3.869495737,2.763428742,0.69187124,-1.489273649,25.70646095,1.627615009,3.50425779,SP85
Joseph Tobias and Patrick Walkden,ES855,CC303,Australia,New Ireland ,Birds,Passeriformes,Dicruridae,Dicrurus bracteatus,Dicrurus bracteatus,Dicrurus megarhynchus,Invertebrate,106.8366128,149.6582722,2.069410555,2.534332897,2,2,0.337053825,0.000330978,152.0999,-3.425,2.028720111,3.869495737,2.763428742,0.69187124,-1.489273649,25.70646095,1.627615009,3.50425779,SP286
Joseph Tobias and Patrick Walkden,ES856,CC304,Cuba,New Providence,Birds,Passeriformes,Tyrannidae,Contopus caribaeus,Contopus caribaeus,Contopus caribaeus,Invertebrate,20.09803756,17.98455948,0.709058765,1.070801925,3,4,-0.111108593,0.001301148,-77.401,25.033,1.303153653,2.315970345,2.439334273,0.505611279,-2.148205468,24.98880577,2.420954114,3.12355765,SP287
Joseph Tobias and Patrick Walkden,ES857,CC305,Cuba,New Providence,Birds,Passeriformes,Tyrannidae,Tyrannus caudifasciatus,Tyrannus caudifasciatus,Tyrannus caudifasciatus,Invertebrate,45.90354368,49.00121686,1.198996158,1.996227143,4,3,0.065302813,0.000723766,-77.401,25.033,1.661846214,2.315970345,2.439334273,0.505611279,-2.148205468,24.98880577,2.420954114,3.12355765,SP288
"Clegg, 2002",ES858,CC9,"Brisbane, Australia",New Zealand (North),Birds,Passeriformes,Zosteropidae,Zosterops lateralis,Zosterops lateralis familiaris,Zosterops lateralis lateralis,Omnivore,11.22185866,11.74018682,0.296355224,0.378215171,29,18,0.045154185,8.17E-05,171.154,-43.382,1.050064794,5.177354664,3.217484207,0.554348096,-1.803140817,8.867570877,2.618282287,3.197528427,SP9
"Clegg, 2002",ES859,CC9,"Brisbane, Australia",New Zealand (South),Birds,Passeriformes,Zosteropidae,Zosterops lateralis,Zosterops lateralis familiaris,Zosterops lateralis lateralis,Omnivore,11.22185866,12.74769904,0.296355224,0.348498247,29,91,0.127487246,3.23E-05,171.154,-43.382,1.050064794,5.177354664,3.217484207,0.554348096,-1.803140817,8.867570877,2.618282287,3.197528427,SP9
Mees 1969,ES860,CC35,Mainland Australia,New Zealand (South),Birds,Passeriformes,Zosteropidae,Zosterops lateralis,Zosterops lateralis familiaris,Zosterops lateralis lateralis,Omnivore,11.71830846,12.68135402,0.287896278,0.269595591,45,35,0.078980283,2.63E-05,171.154,-43.382,1.068864926,5.177354664,3.217484207,0.554348096,-1.803140817,8.867570877,2.618282287,3.197528427,SP9
