IOC3_1_Binomial,SpeciesID,IOC3_1_Order,IOC3_1_Family,IOC3_1_Genus,IOC3_1_Species,Taxonomic_Comments,Extinct_full,Extinct_partial,Marine_full,Marine_partial,Migr_dir_full,Migr_dir_partial,Migr_dir_local,Migr_disp_full,Migr_disp_partial,Migr_disp_local,Migr_altitudinal,Irruptive,Nomad_full,Nomad_partial,Nomad_local,Resid_full,Resid_partial,Unknown,Uncertain,Migratory_status_Comments,Triplechecked,Migratory_status,Migratory_status_2,Migratory_status_3
Penelope_jacquacu,109,GALLIFORMES,Cracidae,Penelope,jacquacu,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably sedentary",0,resident,full resident,full resident
Penelope_obscura,110,GALLIFORMES,Cracidae,Penelope,obscura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Penelope_pileata,111,GALLIFORMES,Cracidae,Penelope,pileata,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably sedentary",0,resident,full resident,full resident
Penelope_ochrogaster,112,GALLIFORMES,Cracidae,Penelope,ochrogaster,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably sedentary",0,resident,full resident,full resident
Penelope_jacucaca,113,GALLIFORMES,Cracidae,Penelope,jacucaca,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably sedentary",0,resident,full resident,full resident
Pipile_pipile,114,GALLIFORMES,Cracidae,Pipile,pipile,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Pipile_cumanensis,115,GALLIFORMES,Cracidae,Pipile,cumanensis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"presumably mostly sedentary, possibly makes altitud movements",0,resident,full resident,full resident
Pipile_cujubi,116,GALLIFORMES,Cracidae,Pipile,cujubi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably sedentary",0,resident,full resident,full resident
Pipile_jacutinga,117,GALLIFORMES,Cracidae,Pipile,jacutinga,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"altitud movements reported (palmito fruit availability) but challenged by others, some areas visited seasonally in past",1,resident,full resident,full resident
Aburria_aburri,118,GALLIFORMES,Cracidae,Aburria,aburri,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"presumably sedentary, possibly seasonal local movements",0,resident,full resident,full resident
Chamaepetes_unicolor,119,GALLIFORMES,Cracidae,Chamaepetes,unicolor,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"presumably largely sedentary, short-distance altitud movement",0,resident,full resident,full resident
Chamaepetes_goudotii,120,GALLIFORMES,Cracidae,Chamaepetes,goudotii,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"mainly sedentary, performs some seasonal altitud movements at least in parts of range",1,resident,full resident,full resident
Penelopina_nigra,121,GALLIFORMES,Cracidae,Penelopina,nigra,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably mainly sedentary",0,resident,full resident,full resident
Oreophasis_derbianus,122,GALLIFORMES,Cracidae,Oreophasis,derbianus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably mainly sedentary",0,resident,full resident,full resident
Nothocrax_urumutum,123,GALLIFORMES,Cracidae,Nothocrax,urumutum,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably mainly sedentary",0,resident,full resident,full resident
Mitu_tomentosum,124,GALLIFORMES,Cracidae,Mitu,tomentosum,HBW: Mitu_tomentosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably sedentary, local movements after flooding",0,resident,full resident,full resident
Mitu_salvini,125,GALLIFORMES,Cracidae,Mitu,salvini,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably sedentary",0,resident,full resident,full resident
Mitu_tuberosum,126,GALLIFORMES,Cracidae,Mitu,tuberosum,HBW: Mitu_tuberosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Mitu_mitu,127,GALLIFORMES,Cracidae,Mitu,mitu,extinct in the wild (since the late 1980s),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably sedentary",1,resident,full resident,extinct
Pauxi_pauxi,128,GALLIFORMES,Cracidae,Pauxi,pauxi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,suggested altitud movements,0,resident,full resident,full resident
Pauxi_unicornis,129,GALLIFORMES,Cracidae,Pauxi,unicornis,in HBW includes koepckeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Pauxi_koepckeae,130,GALLIFORMES,Cracidae,Pauxi,koepckeae,in HBW koepckeae is subspecies of unicornis,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"resident, short-distance seasonal altitudinal movement probable (text on unicornis in HBW)",1,resident,full resident,full resident
Crax_rubra,131,GALLIFORMES,Cracidae,Crax,rubra,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Crax_alberti,132,GALLIFORMES,Cracidae,Crax,alberti,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably mainly sedentary",0,resident,full resident,full resident
Crax_daubentoni,133,GALLIFORMES,Cracidae,Crax,daubentoni,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably mainly sedentary",0,resident,full resident,full resident
Crax_alector,134,GALLIFORMES,Cracidae,Crax,alector,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Crax_globulosa,135,GALLIFORMES,Cracidae,Crax,globulosa,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,no information but reports of habitat shifts in wet season in some areas,1,resident,full resident,full resident
Crax_fasciolata,136,GALLIFORMES,Cracidae,Crax,fasciolata,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Crax_blumenbachii,137,GALLIFORMES,Cracidae,Crax,blumenbachii,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably mainly sedentary",0,resident,full resident,full resident
Agelastes_meleagrides,138,GALLIFORMES,Numididae,Agelastes,meleagrides,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Agelastes_niger,139,GALLIFORMES,Numididae,Agelastes,niger,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Numida_meleagris,140,GALLIFORMES,Numididae,Numida,meleagris,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Guttera_plumifera,141,GALLIFORMES,Numididae,Guttera,plumifera,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Guttera_pucherani,142,GALLIFORMES,Numididae,Guttera,pucherani,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Acryllium_vulturinum,143,GALLIFORMES,Numididae,Acryllium,vulturinum,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Ptilopachus_petrosus,144,GALLIFORMES,Odontophoridae,Ptilopachus,petrosus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Ptilopachus_nahani,145,GALLIFORMES,Odontophoridae,Ptilopachus,nahani,HBW: Francolinus_nahani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Dendrortyx_barbatus,146,GALLIFORMES,Odontophoridae,Dendrortyx,barbatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Dendrortyx_macroura,147,GALLIFORMES,Odontophoridae,Dendrortyx,macroura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Dendrortyx_leucophrys,148,GALLIFORMES,Odontophoridae,Dendrortyx,leucophrys,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Oreortyx_pictus,149,GALLIFORMES,Odontophoridae,Oreortyx,pictus,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,evidence of altitud migration in some popltns,1,resident,partial resident,partial resident
Callipepla_squamata,150,GALLIFORMES,Odontophoridae,Callipepla,squamata,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Callipepla_douglasii,151,GALLIFORMES,Odontophoridae,Callipepla,douglasii,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Callipepla_californica,152,GALLIFORMES,Odontophoridae,Callipepla,californica,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Callipepla_gambelii,153,GALLIFORMES,Odontophoridae,Callipepla,gambelii,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Philortyx_fasciatus,154,GALLIFORMES,Odontophoridae,Philortyx,fasciatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Colinus_virginianus,155,GALLIFORMES,Odontophoridae,Colinus,virginianus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Colinus_nigrogularis,156,GALLIFORMES,Odontophoridae,Colinus,nigrogularis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Colinus_leucopogon,157,GALLIFORMES,Odontophoridae,Colinus,leucopogon,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Colinus_cristatus,158,GALLIFORMES,Odontophoridae,Colinus,cristatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_gujanensis,159,GALLIFORMES,Odontophoridae,Odontophorus,gujanensis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_capueira,160,GALLIFORMES,Odontophoridae,Odontophorus,capueira,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_melanotis,161,GALLIFORMES,Odontophoridae,Odontophorus,melanotis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_erythrops,162,GALLIFORMES,Odontophoridae,Odontophorus,erythrops,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_atrifrons,163,GALLIFORMES,Odontophoridae,Odontophorus,atrifrons,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_hyperythrus,164,GALLIFORMES,Odontophoridae,Odontophorus,hyperythrus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_melanonotus,165,GALLIFORMES,Odontophoridae,Odontophorus,melanonotus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_speciosus,166,GALLIFORMES,Odontophoridae,Odontophorus,speciosus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_dialeucos,167,GALLIFORMES,Odontophoridae,Odontophorus,dialeucos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_strophium,168,GALLIFORMES,Odontophoridae,Odontophorus,strophium,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_columbianus,169,GALLIFORMES,Odontophoridae,Odontophorus,columbianus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_leucolaemus,170,GALLIFORMES,Odontophoridae,Odontophorus,leucolaemus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_balliviani,171,GALLIFORMES,Odontophoridae,Odontophorus,balliviani,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_stellatus,172,GALLIFORMES,Odontophoridae,Odontophorus,stellatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Odontophorus_guttatus,173,GALLIFORMES,Odontophoridae,Odontophorus,guttatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"presumably sedentary, might undertake altitud migration",0,resident,full resident,full resident
Dactylortyx_thoracicus,174,GALLIFORMES,Odontophoridae,Dactylortyx,thoracicus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Cyrtonyx_montezumae,175,GALLIFORMES,Odontophoridae,Cyrtonyx,montezumae,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Cyrtonyx_ocellatus,176,GALLIFORMES,Odontophoridae,Cyrtonyx,ocellatus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Rhynchortyx_cinctus,177,GALLIFORMES,Odontophoridae,Rhynchortyx,cinctus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably sedentary,0,resident,full resident,full resident
Meleagris_gallopavo,178,GALLIFORMES,Phasianidae,Meleagris,gallopavo,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"not long distance migrants (moving only 5-20 km), some altitud migration occurs in mountains, seasonal movements by intense use of core areas with periodical shifts to other areas",1,resident,full resident,full resident
Meleagris_ocellata,179,GALLIFORMES,Phasianidae,Meleagris,ocellata,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,seasonal movements unknown,0,resident,full resident,full resident
Bonasa_umbellus,180,GALLIFORMES,Phasianidae,Bonasa,umbellus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Tetrastes_bonasia,181,GALLIFORMES,Phasianidae,Tetrastes,bonasia,HBW: Bonasa_bonasia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Tetrastes_sewerzowi,182,GALLIFORMES,Phasianidae,Tetrastes,sewerzowi,HBW: Bonasa_sewerzowi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Falcipennis_falcipennis,183,GALLIFORMES,Phasianidae,Falcipennis,falcipennis,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,limited altitud movement,1,resident,full resident,full resident
Falcipennis_canadensis,184,GALLIFORMES,Phasianidae,Falcipennis,canadensis,includes franklinii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,largely sedentary with some short-range movements in winter,1,resident,full resident,full resident
Tetrao_urogallus,185,GALLIFORMES,Phasianidae,Tetrao,urogallus,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,"mainly sedentary, but often with local movements in winter (food availability / habitat shifts); also some irregular long-distance movements which may be eruptive",1,resident,full resident,full resident
Tetrao_parvirostris,186,GALLIFORMES,Phasianidae,Tetrao,parvirostris,now Tetrao_urogalloides,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"probably sedentary but very little information, altitud movements reported in some areas",1,resident,full resident,full resident
Lyrurus_tetrix,187,GALLIFORMES,Phasianidae,Lyrurus,tetrix,HBW: Tetrao_tetrix,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,"largely sedentary but also eruptive long-distance movement in some N areas at long intervals, some altiutud movements known",1,resident,full resident,full resident
Lyrurus_mlokosiewiczi,188,GALLIFORMES,Phasianidae,Lyrurus,mlokosiewiczi,HBW: Tetrao_mlokosiewiczi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,only very limited altitud movements (up to 2 km),1,resident,full resident,full resident
Centrocercus_urophasianus,189,GALLIFORMES,Phasianidae,Centrocercus,urophasianus,in HBW urophasianus includes Centrocercus_minimus,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,mostly sedentary but quite substantial seasonal altitud movements occur,1,resident,partial resident,partial resident
Centrocercus_minimus,190,GALLIFORMES,Phasianidae,Centrocercus,minimus,"in HBW Centrocercus_minimus was included in Centrocercus_urophasianus (cryptic species), but it is a separate species in HBW online",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,minor seasonal habitat shifts within small range (text on urophasianus in HBW),1,resident,full resident,full resident
Dendragapus_obscurus,191,GALLIFORMES,Phasianidae,Dendragapus,obscurus,in HBW Dendragapus_obscurus includes race fuliginosus,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,seasonal altitud shifts in most areas,1,resident,full resident,full resident
Dendragapus_fuliginosus,192,GALLIFORMES,Phasianidae,Dendragapus,fuliginosus,"in HBW fuliginosus is race of Dendragapus_obscurus, but it is a separate species in HBW online",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,post-breeding shift to higher levels (text on obscurus in HBW),1,resident,full resident,full resident
Tympanuchus_phasianellus,193,GALLIFORMES,Phasianidae,Tympanuchus,phasianellus,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"largely sedentary, some habitat movements in winter",1,resident,full resident,full resident
Tympanuchus_pallidicinctus,194,GALLIFORMES,Phasianidae,Tympanuchus,pallidicinctus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Tympanuchus_cupido,195,GALLIFORMES,Phasianidae,Tympanuchus,cupido,includes extinct race cupido,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"mostly sedentary, some birds, especially females and juveniles, may move 12–170 km between wintering and breeding areas, without any definite direction, and only in areas where feeding requirements demanded",1,resident,full resident,full resident
Lagopus_leucura,196,GALLIFORMES,Phasianidae,Lagopus,leucura,HBW: Lagopus_leucurus,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,only limited altitud movements in winter (up to 22km in one study),1,resident,full resident,full resident
Lagopus_muta,197,GALLIFORMES,Phasianidae,Lagopus,muta,HBW: Lagopus_mutus,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,"most popltns with only very limited movements, largely altitudinal and depending on local conditions and weather, but greater movements in Arctic popltns, perhaps mostly nomadic or eruptive",1,dispersive migratory,partial dispersive migrant,partial dispersive migrant
Lagopus_lagopus,198,GALLIFORMES,Phasianidae,Lagopus,lagopus,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"sedentary popltns with short-range altitud movement, others are at least partially migratory, can perform mass migrations after bad weather",1,directional migratory,partial directional migrant,partial directional migrant
Lerwa_lerwa,199,GALLIFORMES,Phasianidae,Lerwa,lerwa,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,altitud movement in severe winters,0,resident,full resident,full resident
Tetraophasis_obscurus,200,GALLIFORMES,Phasianidae,Tetraophasis,obscurus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumed resident (HBW map year-round)",0,resident,full resident,full resident
Tetraophasis_szechenyii,201,GALLIFORMES,Phasianidae,Tetraophasis,szechenyii,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Tetraogallus_caucasicus,202,GALLIFORMES,Phasianidae,Tetraogallus,caucasicus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,some altitud migrations reported depending on weather,0,resident,full resident,full resident
Tetraogallus_caspius,203,GALLIFORMES,Phasianidae,Tetraogallus,caspius,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,mainly sedentary but some altitud movement recorded,1,resident,full resident,full resident
Tetraogallus_himalayensis,204,GALLIFORMES,Phasianidae,Tetraogallus,himalayensis,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,strong seasonal altitud movements,1,resident,partial resident,partial resident
Tetraogallus_tibetanus,205,GALLIFORMES,Phasianidae,Tetraogallus,tibetanus,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,strong seasonal altitud movements,1,resident,partial resident,partial resident
Tetraogallus_altaicus,206,GALLIFORMES,Phasianidae,Tetraogallus,altaicus,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,altitud movements not generally recorded but some reports exist,1,resident,full resident,full resident
Alectoris_graeca,207,GALLIFORMES,Phasianidae,Alectoris,graeca,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,some seasonal altitud movements,1,resident,full resident,full resident
Alectoris_chukar,208,GALLIFORMES,Phasianidae,Alectoris,chukar,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,descends in winter from upper altitudes,1,resident,full resident,full resident
Alectoris_magna,209,GALLIFORMES,Phasianidae,Alectoris,magna,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,altitud migration reported in one region but not in another,1,resident,full resident,full resident
Alectoris_philbyi,210,GALLIFORMES,Phasianidae,Alectoris,philbyi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably sedentary",0,resident,full resident,full resident
Alectoris_barbara,211,GALLIFORMES,Phasianidae,Alectoris,barbara,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,mainly sedentary but descends from high elevation during heavy winter snow,1,resident,full resident,full resident
Alectoris_rufa,212,GALLIFORMES,Phasianidae,Alectoris,rufa,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"mostly sedentary, but some descent to lower ground noted in winter",1,resident,full resident,full resident
Alectoris_melanocephala,213,GALLIFORMES,Phasianidae,Alectoris,melanocephala,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably sedentary",0,resident,full resident,full resident
Ammoperdix_griseogularis,214,GALLIFORMES,Phasianidae,Ammoperdix,griseogularis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Ammoperdix_heyi,215,GALLIFORMES,Phasianidae,Ammoperdix,heyi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Francolinus_francolinus,216,GALLIFORMES,Phasianidae,Francolinus,francolinus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,altitud movement speculative,0,resident,full resident,full resident
Francolinus_pictus,217,GALLIFORMES,Phasianidae,Francolinus,pictus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Francolinus_pintadeanus,218,GALLIFORMES,Phasianidae,Francolinus,pintadeanus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Francolinus_pondicerianus,219,GALLIFORMES,Phasianidae,Francolinus,pondicerianus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Francolinus_gularis,220,GALLIFORMES,Phasianidae,Francolinus,gularis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Peliperdix_lathami,221,GALLIFORMES,Phasianidae,Peliperdix,lathami,HBW: Francolinus_lathami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Peliperdix_coqui,222,GALLIFORMES,Phasianidae,Peliperdix,coqui,HBW: Francolinus_coqui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Peliperdix_albogularis,223,GALLIFORMES,Phasianidae,Peliperdix,albogularis,HBW: Francolinus_albogularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Peliperdix_schlegelii,224,GALLIFORMES,Phasianidae,Peliperdix,schlegelii,HBW: Francolinus_schlegelii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Scleroptila_streptophora,225,GALLIFORMES,Phasianidae,Scleroptila,streptophora,HBW: Francolinus_streptophorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Scleroptila_afra,226,GALLIFORMES,Phasianidae,Scleroptila,afra,HBW: Francolinus_africanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Scleroptila_levaillantii,227,GALLIFORMES,Phasianidae,Scleroptila,levaillantii,HBW: Francolinus_levaillantii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Scleroptila_finschi,228,GALLIFORMES,Phasianidae,Scleroptila,finschi,HBW: Francolinus_finschi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Scleroptila_shelleyi,229,GALLIFORMES,Phasianidae,Scleroptila,shelleyi,HBW: Francolinus_shelleyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Scleroptila_psilolaema,230,GALLIFORMES,Phasianidae,Scleroptila,psilolaema,HBW: Francolinus_psilolaemus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Scleroptila_levaillantoides,231,GALLIFORMES,Phasianidae,Scleroptila,levaillantoides,"HBW: Francolinus_levaillantoides, now Scleroptila gutturata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Dendroperdix_sephaena,232,GALLIFORMES,Phasianidae,Dendroperdix,sephaena,HBW: Francolinus_sephaena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Pternistis_squamatus,233,GALLIFORMES,Phasianidae,Pternistis,squamatus,HBW: Francolinus_squamatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Pternistis_ahantensis,234,GALLIFORMES,Phasianidae,Pternistis,ahantensis,HBW: Francolinus_ahantensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
