Reference,ID,CommonControl,Mainland,Island,Class,Order,Family,Binomial,Species_main,Species_island,guild,Mean_m,Mean_i,sd_m,sd_i,N_m,N_i,RR,var,Long_i,Lat_i,logmass,Island_km2,Dist_near_mainland,NDVI,SDNDVI,tmean,tseas,prec,SPID
Millien and Damuth 2004,ES489,CC143,Nikko (Honshu),Tsushima,Mammals,Rodentia,Muridae,Apodemus speciosus,Apodemus speciosus,Apodemus speciosus,Herb,45.9199196,45.0000501,2.511245603,3.897642135,5,29,-0.020235398,0.000856835,129.3333,34.4167,1.662001119,2.843855423,1.69897869,0.781739551,-2.035140278,14.77075386,2.87603426,3.270266464,SP78
Ventura and López-Fuster 2000,ES490,CC144,Morocco,Congreso,Mammals,Rodentia,Muridae,Rattus rattus,Rattus rattus,Rattus rattus,Omn,147.5489015,147.5489015,6.52004086,6.52004086,9,20,0,0.000314597,-2.441,35.178,2.168935981,-0.585026652,0.544192111,0.255763159,-1.728976387,18.43244743,2.67756396,2.521255793,SP79
Ursin 1956,ES491,CC145,Jutland,Fyn,Mammals,Rodentia,Muridae,Apodemus flavicollis,Apodemus flavicollis,Apodemus flavicollis,Herb,37.8280375,37.31230032,0.5141675,1.346883036,42,6,-0.013727521,0.000221571,10.261,55.327,1.577813811,3.474944335,-0.186419011,0.561219775,-1.366910547,8.336975098,2.784020361,2.805361082,SP80
Ursin 1956,ES492,CC145,Jutland,Lolland,Mammals,Rodentia,Muridae,Apodemus flavicollis,Apodemus flavicollis,Apodemus flavicollis,Herb,37.8280375,41.34760314,0.5141675,1.089118427,42,13,0.088963894,5.78E-05,11.487,54.735,1.577813811,3.094471129,1.792398694,0.456516797,-1.400175108,8.724864006,2.790095362,2.763717648,SP80
Ursin 1956,ES493,CC145,Jutland,Sjaelland,Mammals,Rodentia,Muridae,Apodemus flavicollis,Apodemus flavicollis,Apodemus flavicollis,Herb,37.8280375,39.72273823,0.5141675,0.379033762,42,82,0.048873215,5.51E-06,11.781,55.511,1.577813811,3.847017098,1.623259631,0.558803662,-1.374313908,8.405956268,2.806476878,2.775955993,SP80
Ursin 1956,ES494,CC145,Jutland,Thuro,Mammals,Rodentia,Muridae,Apodemus flavicollis,Apodemus flavicollis,Apodemus flavicollis,Herb,37.8280375,30.11329582,0.5141675,1.711703131,42,8,-0.228083765,0.000408277,10.69,55.047,1.577813811,0.875061263,-0.696803943,0.554419043,-1.347552776,8.617490768,2.780285924,2.77614888,SP80
Hagen 1954,ES495,CC146,Italy,Sicily,Mammals,Rodentia,Muridae,Apodemus sylvaticus,Apodemus sylvaticus dichrurus,Apodemus sylvaticus dichrurus,Herb,36.5979266,34.59588867,1.337281777,1.743488567,12,21,-0.056256738,0.000232203,14.275,37.481,1.563456482,4.405858399,0.491501766,0.48783291,-1.749154229,15.4296608,2.769870765,2.709182665,SP81
Ursin 1956,ES496,CC147,Jutland,Bjorno,Mammals,Rodentia,Muridae,Apodemus sylvaticus,Apodemus sylvaticus,Apodemus sylvaticus,Herb,22.36315683,22.84614511,0.17264807,0.67100937,113,11,0.021367579,7.89E-05,10.249,55.062,1.349533109,0.301029996,1.568213462,0.51254209,-1.375118631,8.5078125,2.779361958,2.817003149,SP81
Ursin 1956,ES497,CC148,Sjaelland,Bornholm,Mammals,Rodentia,Muridae,Apodemus sylvaticus,Apodemus sylvaticus,Apodemus sylvaticus,Herb,21.83590513,22.86859789,0.334867013,0.331736653,34,16,0.046209059,2.01E-05,14.92,55.143,1.339171199,2.769377326,1.568213462,0.567825977,-1.313511264,7.862738132,2.796398444,2.754730469,SP81
Ursin 1956,ES498,CC147,Jutland,Drejo,Mammals,Rodentia,Muridae,Apodemus sylvaticus,Apodemus sylvaticus,Apodemus sylvaticus,Herb,22.36315683,20.22630672,0.17264807,0.534464832,113,15,-0.10043075,4.71E-05,10.416,54.966,1.349533109,0.629409599,1.602070849,0.464569189,-1.378300484,8.670593262,2.776217668,2.792762803,SP81
Ursin 1956,ES499,CC147,Jutland,Egholm,Mammals,Rodentia,Muridae,Apodemus sylvaticus,Apodemus sylvaticus,Apodemus sylvaticus,Herb,22.36315683,29.16627681,0.17264807,0.999844686,113,7,0.265598318,0.00016841,9.845,57.063,1.349533109,0.781755375,-0.300162274,0.511130469,-1.367385917,7.758850098,2.781795857,2.78804104,SP81
Ursin 1956,ES500,CC147,Jutland,Fano,Mammals,Rodentia,Muridae,Apodemus sylvaticus,Apodemus sylvaticus,Apodemus sylvaticus,Herb,22.36315683,22.61496586,0.17264807,0.621825928,113,9,0.011197073,8.45E-05,8.413,55.406,1.349533109,1.755874856,0.301247089,0.486007373,-1.534699901,8.60145092,2.761744496,2.905407285,SP81
Ursin 1956,ES501,CC147,Jutland,Laeso,Mammals,Rodentia,Muridae,Apodemus sylvaticus,Apodemus sylvaticus,Apodemus sylvaticus,Herb,22.36315683,25.853427,0.17264807,0.614737042,113,8,0.145028344,7.12E-05,11.1,57.266,1.349533109,2.004321374,1.278776458,0.492647461,-1.490075653,8.130000114,2.779022464,2.752739713,SP81
Ursin 1956,ES502,CC147,Jutland,Lyo,Mammals,Rodentia,Muridae,Apodemus sylvaticus,Apodemus sylvaticus,Apodemus sylvaticus,Herb,22.36315683,22.9285416,0.17264807,0.964992533,113,8,0.024967672,0.000221941,10.151,55.041,1.349533109,0.77815125,0.301247089,0.516200537,-1.376652896,8.481536865,2.774759562,2.824997472,SP81
Ursin 1956,ES503,CC147,Jutland,Sjaelland,Mammals,Rodentia,Muridae,Apodemus sylvaticus,Apodemus sylvaticus,Apodemus sylvaticus,Herb,22.36315683,21.83590513,0.17264807,0.334867013,113,34,-0.023859181,7.44E-06,11.781,55.511,1.349533109,3.847017098,1.623259631,0.558803662,-1.374313908,8.405956268,2.806476878,2.775955993,SP81
Ursin 1956,ES504,CC147,Jutland,Skaro,Mammals,Rodentia,Muridae,Apodemus sylvaticus,Apodemus sylvaticus,Apodemus sylvaticus,Herb,22.36315683,22.14248158,0.17264807,0.480849758,113,13,-0.009916814,3.68E-05,10.476,55.006,1.349533109,0.301029996,1.653222165,0.580696045,-1.349323667,8.476454735,2.784679661,2.799119894,SP81
Hagen 1954; Slabova et al 2007,ES506,CC149,Greece,Crete,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus domesticus,Mus musculus praetextus,Herb,16.87760426,20.57402668,1.59040767,1.301369157,51,60,0.198041888,0.000240793,24.809,35.24,1.227310799,3.920957706,1.977728177,0.435116797,-1.897552978,16.66525841,2.754342222,2.861753013,SP82
Takada et al. 1994,ES507,CC150,Honshu,Himakajima,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,12.91561531,12.72393878,0.720735823,0.654373994,39,11,-0.014951906,0.000320292,137.005,34.705,1.111115101,-0.193820026,0.255513713,0.451385791,-1.951617433,15.67144489,2.880442647,3.257462568,SP82
Takada et al. 1994,ES508,CC150,Honshu,Sakushima,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,12.91561531,13.29609605,0.720735823,0.748022281,39,11,0.029033394,0.000367579,137.039,34.728,1.111115101,0.23299611,0.707655324,0.451385791,-1.951617433,15.67144489,2.880442647,3.257462568,SP82
"Ventura and López-Fuster 2000, Zamorano 1985",ES509,CC151,Spain,Congreso,Mammals,Rodentia,Muridae,Rattus rattus,Rattus rattus,Rattus rattus,Omn,239.5633019,243.437309,10.98980779,16.79311866,35,18,0.016041761,0.0003245,-2.441,35.178,2.37942029,-0.585026652,0.544192111,0.255763159,-1.728976387,18.43244743,2.67756396,2.521255793,SP79
Oh et al. 2003,ES510,CC152,S Korea,Cheju Do,Mammals,Rodentia,Muridae,Apodemus agrarius,Apodemus agrarius coreae,Apodemus agrarius chejuensis,Herb,22.915,34.11,3.62,3.417,40,40,0.397798878,0.000874784,126.591,33.377,1.360119862,3.261500773,1.913819149,0.607816064,-1.817432601,14.36646843,2.883542154,3.271504877,SP83
Takada et al. 2006,ES511,CC153,Nagoya,Chiburijima,Mammals,Rodentia,Muridae,Apodemus speciosus,Apodemus speciosus,Apodemus speciosus,Herb,36.2,48.1,7.438,14.7,90,31,0.284223058,0.003481973,133.025,36.017,1.558708571,1.113943352,1.778158489,0.705063477,-1.678684532,13.79765797,2.890174264,3.216239826,SP78
Takada et al. 2006,ES512,CC153,Nagoya,Dogo,Mammals,Rodentia,Muridae,Apodemus speciosus,Apodemus speciosus,Apodemus speciosus,Herb,36.2,37.3,7.438,7.7,90,24,0.029934208,0.002244717,133.263,36.254,1.558708571,2.383815366,1.812920038,0.74936333,-1.544501183,13.28749275,2.893397821,3.234643808,SP78
Takada et al. 2006,ES513,CC153,Nagoya,Kozushima,Mammals,Rodentia,Muridae,Apodemus speciosus,Apodemus speciosus,Apodemus speciosus,Herb,36.2,36.6,7.438,9,90,57,0.010989122,0.001529922,139.146,34.21,1.558708571,1.266701967,1.682154105,0.648254004,-1.810278782,16.85753059,2.790811896,3.387256314,SP78
Takada et al. 2006,ES514,CC153,Nagoya,Miyake,Mammals,Rodentia,Muridae,Apodemus speciosus,Apodemus speciosus,Apodemus speciosus,Herb,36.2,29.5,7.438,3.7,90,36,-0.204668855,0.000906062,139.525,34.085,1.558708571,1.740362689,1.880819307,0.596435645,-1.654948395,16.63877296,2.794723825,3.433180789,SP78
Takada et al. 2006,ES515,CC153,Nagoya,Nakanoshima,Mammals,Rodentia,Muridae,Apodemus speciosus,Apodemus speciosus,Apodemus speciosus,Herb,36.2,41.1,7.438,17.1,90,41,0.126949003,0.004691149,129.865,29.857,1.558708571,1.505149978,2.158365508,0.659188086,-1.48219422,18.65886116,2.750960477,3.469657083,SP78
Takada et al. 2006,ES516,CC153,Nagoya,Niijima,Mammals,Rodentia,Muridae,Apodemus speciosus,Apodemus speciosus,Apodemus speciosus,Herb,36.2,48,7.438,2.6,90,3,0.282141892,0.001447096,139.265,34.373,1.558708571,1.361727836,1.568213462,0.653934424,-1.978029252,16.85838127,2.791018584,3.370605601,SP78
Takada et al. 2006,ES517,CC153,Nagoya,Nishinoshima,Mammals,Rodentia,Muridae,Apodemus speciosus,Apodemus speciosus,Apodemus speciosus,Herb,36.2,35.2,7.438,12.6,90,8,-0.028013036,0.016485518,132.99,36.098,1.558708571,1.748188027,1.690204943,0.656386035,-1.396020791,13.74204636,2.890396899,3.216097252,SP78
Takada et al. 2006,ES518,CC153,Nagoya,Oshima,Mammals,Rodentia,Muridae,Apodemus speciosus,Apodemus speciosus,Apodemus speciosus,Herb,36.2,40,7.438,10.1,90,9,0.099820335,0.007553114,139.4,34.734,1.558708571,1.959041392,1.369234417,0.596099268,-1.602060787,15.67094135,2.817834514,3.320457869,SP78
Takada et al. 2006,ES519,CC153,Nagoya,Shikine,Mammals,Rodentia,Muridae,Apodemus speciosus,Apodemus speciosus,Apodemus speciosus,Herb,36.2,47.4,7.438,9.7,90,16,0.26956311,0.003086466,139.21,34.3261,1.558708571,0.591064607,1.613852389,0.653934424,-1.978029252,16.85838127,2.791018584,3.370605601,SP78
Ganem et al 1995,ES520,CC154,Senegal,Betanti,Mammals,Rodentia,Muridae,Mastomys huberti,Mastomys huberti,Mastomys huberti,Herb,45.382,21.3,10.318,1.204,85,9,-0.756408478,0.000963161,-16.554,13.756,1.656883631,2.301029996,-0.300162274,0.452069092,-1.892152022,26.43135452,2.129897653,2.871076496,SP84
Ganem et al 1995,ES521,CC154,Senegal,Terema,Mammals,Rodentia,Muridae,Mastomys huberti,Mastomys huberti,Mastomys huberti,Herb,45.382,27.15,10.318,2.011,85,24,-0.513738504,0.00083674,-16.638,13.654,1.656883631,-0.096910013,0.301247089,0.441234326,-1.876863721,26.23159599,2.126667803,2.885338612,SP84
Nor 1996,ES522,CC155,Banggi,Balambangan,Mammals,Rodentia,Muridae,Maxomys surifer,Maxomys surifer,Maxomys surifer,Omn,132.25,154.4,34.755,28.796,22,15,0.154852567,0.005458092,116.924,7.265,2.121395681,2.053078443,1.322239975,0.589341357,-2.03393579,27.51527786,1.752386284,3.343093326,SP85
Nor 1996,ES523,CC155,Banggi,Malawali,Mammals,Rodentia,Muridae,Maxomys surifer,Maxomys surifer,Maxomys surifer,Omn,132.25,130.4,34.755,22,22,5,-0.014087421,0.008831936,117.297,7.048,2.121395681,1.579783597,0.954290762,0.60665957,-1.732625288,27.419981,1.743144042,3.363743555,SP85
Nor 1996,ES524,CC156,Banggi,Balambangan,Mammals,Rodentia,Muridae,Chrotomys whiteheadi,Maxomys whiteheadi,Maxomys whiteheadi,Omn,52.1,68.35,8.667,9.317,20,18,0.271476614,0.002415961,116.924,7.265,1.716837723,2.053078443,1.322239975,0.589341357,-2.03393579,27.51527786,1.752386284,3.343093326,SP86
Nor 1996,ES525,CC156,Banggi,Malawali,Mammals,Rodentia,Muridae,Chrotomys whiteheadi,Maxomys whiteheadi,Maxomys whiteheadi,Omn,52.1,57.65,8.667,8.861,20,20,0.101225298,0.002564905,117.297,7.048,1.716837723,1.579783597,0.954290762,0.60665957,-1.732625288,27.419981,1.743144042,3.363743555,SP86
Berry 1964,ES526,CC157,E. Lothian & E. Neuk Ricks,Faeroe Island,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,18.91,24.85,4.436,6.746,185,36,0.27316687,0.002344552,-7.01,62.151,1.276691529,3.145817714,2.591065721,0.369863013,-1.486443386,5.936814785,2.455657406,3.442436169,SP82
Berry 1964,ES527,CC157,E. Lothian & E. Neuk Ricks,Isle of May,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,18.91,19.65,4.436,4.187,185,87,0.038386456,0.000819329,-2.557,56.186,1.276691529,-0.346787486,0.875119165,0.532270801,-1.630739711,8.574166298,2.593653294,2.800991878,SP82
Berry 1964,ES528,CC157,E. Lothian & E. Neuk Ricks,Saint Kilda,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,18.91,25,4.436,4.362,185,11,0.279184942,0.00306503,-8.587,57.813,1.276691529,0.931762888,1.812920038,0.265096826,-1.445747954,8.173843384,2.432098277,3.214048679,SP82
Berry 1964,ES529,CC158,Broomhill & Pembrokeshire,Skokholm,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,18.466,21.8,3.769,4.128,307,243,0.165978766,0.000283253,-5.278,51.698,1.266372831,0.025305865,0.602168551,0.609242041,-1.737790838,10.59039974,2.543951207,2.948657432,SP82
"Miller and Miller 1995, West 2017, King et al 1996",ES530,CC159,New Zealand North Island,Rangitoto,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,17.413,20.3,2.55,2.535,67,37,0.153403832,0.000741545,174.864,-36.786,1.2408736,1.363799945,0.544192111,0.593380811,-1.919613989,15.04452991,2.491305854,3.124748691,SP82
Takada et al. 1999,ES531,CC160,"Kamogawa, Yokosuka, Kawazu (Honshu)",Hachijo Island,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,12.675,12.3,2.229,1.94,73,26,-0.030032287,0.001380441,139.791,33.109,1.102947968,1.796018969,2.255274918,0.651119238,-1.688504435,18.13086319,2.753220361,3.419625361,SP82
Takada et al. 2006,ES532,CC161,Honshu,Kozushima,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,12.675,12.15,2.229,2.94,73,22,-0.04230238,0.003085101,139.146,34.21,1.102947968,1.266701967,1.682154105,0.648254004,-1.810278782,16.85753059,2.790811896,3.387256314,SP82
Takada et al. 2006,ES533,CC161,Honshu,Miyake,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,12.675,11.68,2.229,1.91,73,15,-0.081753572,0.002206392,139.525,34.085,1.102947968,1.740362689,1.880819307,0.596435645,-1.654948395,16.63877296,2.794723825,3.433180789,SP82
Takada et al. 2006,ES534,CC161,Honshu,Niijima,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,12.675,10.96,2.229,1.53,73,29,-0.145379268,0.001095636,139.265,34.373,1.102947968,1.361727836,1.568213462,0.653934424,-1.978029252,16.85838127,2.791018584,3.370605601,SP82
Takada et al. 2006,ES535,CC161,Honshu,Oshima,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,12.675,11.18,2.229,2.67,73,16,-0.125505082,0.003988311,139.4,34.734,1.102947968,1.959041392,1.369234417,0.596099268,-1.602060787,15.67094135,2.817834514,3.320457869,SP82
"West 2007, Bradley et al. 2017",ES536,CC162,New Zealand North Island,Waikawa (Portland),Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,17.413,20.868,2.55,7.135,67,19,0.180999831,0.006472878,177.866,-39.2927,1.2408736,0.146128036,0.146438135,0.678171387,-1.747031145,13.90327263,2.497668478,3.108734109,SP82
"West 2007, King 1983",ES537,CC163,New Zealand South Island,Ruapuke,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,20.177,19.3,2.582,2.4,215,6,-0.044438246,0.002653416,168.5173,-46.7673,1.304856594,1.183269844,1.152318927,0.650121777,-1.881416179,10.50714302,2.383622269,3.024280376,SP82
"West 2007, King 1983, Harper 2010",ES538,CC164,New Zealand South Island,Auckland,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,20.177,22.8,2.582,2.43,215,28,0.122217194,0.000481847,166.1196,-50.6218,1.304856594,2.662521738,2.568202898,0.625528711,-1.815974055,7.361825466,2.239289396,3.190031806,SP82
"West 2007, King 1983, Harper 2010",ES539,CC164,New Zealand South Island,Chatham,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,20.177,14.6,2.582,3.8,215,8,-0.323521813,0.008543984,-176.528,-43.819,1.304856594,2.963787827,2.815578412,0.681565381,-2.036134423,11.71574211,2.419753117,2.993511171,SP82
"West 2007, King 1983, Ruscoe and Murphy 2005, Russell 2012",ES540,CC165,New Zealand South Island,Antipodes,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,20.177,21.438,2.582,3.5,215,139,0.060621706,0.000267924,178.7756,-49.6643,1.304856594,1.32159843,2.865104567,0.668457129,-1.86487718,7.961294174,2.421594489,2.907867977,SP82
"West 2007, King 1983, Ruscoe and Murphy 2005,Torr 2002",ES541,CC166,New Zealand South Island,Enderby,Mammals,Rodentia,Muridae,Mus musculus,Mus musculus,Mus musculus,Herb,20.177,23.056,2.582,3.447,215,61,0.133382697,0.000442591,166.2956,-50.4978,1.304856594,0.851258349,2.657056809,0.517924365,-1.82585111,8.656944275,2.16760742,3.164055292,SP82
Nor 1996,ES542,CC167,Banggi,Balambangan,Mammals,Rodentia,Muridae,Niviventer cremoriventer,Niviventer cremoriventer,Niviventer cremoriventer,Herb,60.35,78.55,5.879,10.045,10,8,0.263574417,0.002993142,116.924,7.265,1.780677274,2.053078443,1.322239975,0.589341357,-2.03393579,27.51527786,1.752386284,3.343093326,SP87
Nor 1996,ES543,CC167,Banggi,Malawali,Mammals,Rodentia,Muridae,Niviventer cremoriventer,Niviventer cremoriventer,Niviventer cremoriventer,Herb,60.35,76.7,5.879,14.703,10,18,0.239740761,0.002990466,117.297,7.048,1.780677274,1.579783597,0.954290762,0.60665957,-1.732625288,27.419981,1.743144042,3.363743555,SP87
Nor 1996,ES546,CC168,Banggi,Balambangan,Mammals,Rodentia,Muridae,Sundamys muelleri,Sundamys muelleri,Sundamys muelleri,Omn,238.25,213.75,41.047,49.405,20,20,-0.108513435,0.004155271,116.924,7.265,2.377032909,2.053078443,1.322239975,0.589341357,-2.03393579,27.51527786,1.752386284,3.343093326,SP88
Nor 1996,ES547,CC168,Banggi,Malawali,Mammals,Rodentia,Muridae,Sundamys muelleri,Sundamys muelleri,Sundamys muelleri,Omn,238.25,139.4,41.047,23.425,20,8,-0.535973044,0.005013861,117.297,7.048,2.377032909,1.579783597,0.954290762,0.60665957,-1.732625288,27.419981,1.743144042,3.363743555,SP88
Nor 1996,ES548,CC168,Banggi,Molleangen,Mammals,Rodentia,Muridae,Sundamys muelleri,Sundamys muelleri,Sundamys muelleri,Omn,238.25,262.8,41.047,38.558,20,21,0.098072744,0.002509196,117.049,7.085,2.377032909,0.176091259,1.041432165,0.6733354,-1.909984321,27.4468708,1.751699433,3.358534426,SP88
Meiri et al 2006,ES553,CC169,Borneo,Palawan,Mammals,Carnivora,Mustelidae,Aonyx cinereus,Aonyx cinerea,Aonyx cinerea,Inver,1826.281505,2029.812016,66.73200378,72.17828358,13,3,0.105661251,0.000524188,118.574,9.668,3.261567721,4.085968077,2.161370997,0.712584814,-1.651018274,26.88278389,1.788943049,3.210636425,SP89
Meiri et al 2006,ES555,CC170,"S. America N. of 6N, 58-66W",Trinidad,Mammals,Carnivora,Mustelidae,Eira barbara,Eira barbara,Eira barbara,Carn,5129.813998,4043.690193,187.4424979,143.7899742,8,4,-0.237911712,0.000483007,-61.246,10.431,3.710101618,3.683767261,1.176120211,0.757910742,-1.798855685,26.35933113,1.758862316,3.286345163,SP90
Meiri et al 2006,ES556,CC171,"NW America W. of the Rockies, 55-60N",Mitkof,Mammals,Carnivora,Mustelidae,Gulo gulo,Gulo gulo,Gulo gulo,Carn,13984.76123,12236.45258,511.0007064,435.1172115,4,2,-0.13354884,0.000966014,-132.809167,56.5983,4.145655056,2.73239376,0.845160078,0.577709912,-1.478432025,5.465498447,2.727580867,3.494335519,SP91
Meiri et al 2006,ES557,CC172,"NW America W. of the Rockies, 47-55N",Vancouver Island,Mammals,Carnivora,Mustelidae,Gulo gulo,Gulo gulo,Gulo gulo,Carn,12285.77886,12727.35394,448.9201907,452.5732208,4,4,0.035311127,0.000649902,-125.415,49.552,4.089402694,4.495336159,1.000043427,0.642414502,-1.53147189,6.864284515,2.71065596,3.367824653,SP91
Meiri et al 2006,ES558,CC173,"NW America W. of the Rockies, 55-60N",Admiralty,Mammals,Carnivora,Mustelidae,Lontra canadensis,Lontra canadensis,Lontra canadensis,Carn,7504.412578,7910.6643,214.5984494,281.2960839,4,2,0.052720569,0.000836662,-134.336,57.622,3.875316703,3.63447727,0.755951041,0.558409375,-1.592664318,4.938298702,2.744983055,3.433675081,SP92
Meiri et al 2006,ES559,CC173,"NW America W. of the Rockies, 55-60N",Baranof,Mammals,Carnivora,Mustelidae,Lontra canadensis,Lontra canadensis,Lontra canadensis,Carn,7504.412578,7920.835254,214.5984494,218.6197169,4,8,0.05400547,0.000299661,-134.9478,56.9513,3.875316703,3.619406411,1.875067054,0.377066235,-1.494914845,4.876318932,2.699842832,3.61059875,SP92
Meiri et al 2006,ES560,CC174,"Canada S. of 52N, E. of 65W",Cape Breton,Mammals,Carnivora,Mustelidae,Lontra canadensis,Lontra canadensis,Lontra canadensis,Carn,5701.4426,5937.965707,208.3297061,211.1487021,46,3,0.040647371,0.000450508,-60.982,46.136,3.755984756,4.011993115,-0.096367484,0.549870508,-1.467264472,4.829708576,2.942729964,3.195056479,SP92
Meiri et al 2006,ES561,CC173,"NW America W. of the Rockies, 55-60N",Chichagof,Mammals,Carnivora,Mustelidae,Lontra canadensis,Lontra canadensis,Lontra canadensis,Carn,7504.412578,7764.276671,214.5984494,170.8447201,4,6,0.034042109,0.000285133,-135.908,57.852,3.875316703,3.736316808,0.944532021,0.467058105,-1.538660702,5.071583748,2.715703709,3.323155631,SP92
Meiri et al 2006,ES562,CC175,"NW America W. of the Rockies, 53-58N",Graham,Mammals,Carnivora,Mustelidae,Lontra canadensis,Lontra canadensis,Lontra canadensis,Carn,7402.30393,6228.381837,270.4788788,221.4756376,4,2,-0.172674732,0.000966014,-132.313,53.437,3.869366913,3.803525396,1.880819307,0.718636279,-1.495559255,7.146435261,2.612940447,3.401253127,SP92
Meiri et al 2006,ES569,CC175,"NW America W. of the Rockies, 53-58N",Moresby,Mammals,Carnivora,Mustelidae,Lontra canadensis,Lontra canadensis,Lontra canadensis,Carn,7402.30393,6849.958709,270.4788788,243.5783502,4,2,-0.077548669,0.000966014,-131.986,52.801,3.869366913,3.420945406,2.255274918,0.690309033,-1.478294099,7.476649761,2.593091209,3.512681726,SP92
Meiri et al 2006,ES570,CC173,"NW America W. of the Rockies, 55-60N",Prince of Wales,Mammals,Carnivora,Mustelidae,Lontra canadensis,Lontra canadensis,Lontra canadensis,Carn,7504.412578,8391.362333,214.5984494,36.11078641,4,6,0.111711692,0.000207524,-132.867,55.726,3.875316703,3.82445127,0.845160078,0.639335645,-1.404471621,6.140699863,2.703369685,3.52471612,SP92
Meiri et al 2006,ES571,CC176,"NW America W. of the Rockies, 47-55N",Vancouver Island,Mammals,Carnivora,Mustelidae,Lontra canadensis,Lontra canadensis,Lontra canadensis,Carn,4339.644565,6171.159281,102.420741,219.0963217,2,9,0.352094263,0.000418561,-125.415,49.552,3.63745416,4.495336159,1.000043427,0.642414502,-1.53147189,6.864284515,2.71065596,3.367824653,SP92
Meiri et al 2006,ES572,CC173,"NW America W. of the Rockies, 55-60N",Wrangell,Mammals,Carnivora,Mustelidae,Lontra canadensis,Lontra canadensis,Lontra canadensis,Carn,7647.141153,7419.249683,279.4251878,263.8218235,2,2,-0.030253941,0.001299804,-135.494,56.853,3.883499107,2.755112266,0.806247827,0.577090137,-1.605699613,6.91128397,2.643437103,3.465840713,SP92
Lynch et al. 1996,ES574,CC177,Scotland,Shetland,Mammals,Carnivora,Mustelidae,Lutra lutra,Lutra lutra,Lutra lutra,Carn,5517.533344,5403.782549,211.5982077,187.2460461,45,77,-0.020831722,4.83E-05,-1.281,60.3994,3.741744966,2.985426474,2.222719072,0.594290332,-1.739200456,7.379619598,2.500371369,3.104094285,SP93
Meiri et al 2006,ES575,CC178,Britain,South Uist,Mammals,Carnivora,Mustelidae,Lutra lutra,Lutra lutra,Lutra lutra,Carn,5586.830908,6461.23559,197.1969544,229.7557069,21,2,0.145408362,0.000691551,-7.326,57.277,3.747165527,2.63748973,1.863328809,0.576409766,-2.047093852,8.693855286,2.490391387,3.158874884,SP93
Meiri et al 2006,ES579,CC179,"NW America W. of the Rockies, 55-60N",Admiralty,Mammals,Carnivora,Mustelidae,Martes americana,Martes americana,Martes americana,Carn,1351.541689,1434.045824,43.95328007,50.9933754,21,6,0.059253764,0.000261104,-134.336,57.622,3.130829446,3.63447727,0.755951041,0.558409375,-1.592664318,4.938298702,2.744983055,3.433675081,SP94
Meiri et al 2006,ES581,CC179,"NW America W. of the Rockies, 55-60N",Chichagof,Mammals,Carnivora,Mustelidae,Martes americana,Martes americana,Martes americana,Carn,1351.541689,1431.91195,43.95328007,37.34320653,21,87,0.057764646,5.82E-05,-135.908,57.852,3.130829446,3.736316808,0.944532021,0.467058105,-1.538660702,5.071583748,2.715703709,3.323155631,SP94
Meiri et al 2006,ES582,CC180,"NW America W. of the Rockies, 47-55N",Gilford,Mammals,Carnivora,Mustelidae,Martes americana,Martes americana,Martes americana,Carn,1352.222754,1286.027851,49.40998073,45.72998987,45,4,-0.05019144,0.000345783,-126.369,50.719,3.13104824,2.582063363,0.176380692,0.737818799,-1.629310905,7.288078308,2.674857862,3.295534109,SP94
Meiri et al 2006,ES583,CC181,"NW America W. of the Rockies, 53-58N",Graham,Mammals,Carnivora,Mustelidae,Martes americana,Martes americana,Martes americana,Carn,1297.87958,1323.502224,33.88113381,49.12670924,39,2,0.019549583,0.000706373,-132.313,53.437,3.113234399,3.803525396,1.880819307,0.718636279,-1.495559255,7.146435261,2.612940447,3.401253127,SP94
Meiri et al 2006,ES584,CC182,Baranof,Kruzof,Mammals,Carnivora,Mustelidae,Martes americana,Martes americana,Martes americana,Carn,4499.370511,1494.395614,164.4062042,53.13935947,2,2,-1.102215647,0.001299804,-135.69,57.109,3.653151758,2.650307523,0.431524584,0.650168457,-1.426734441,6.194423199,2.674154201,3.398092833,SP94
