"Reference","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","Diet","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","Mean_m_male","Mean_m_female","sd_m_male","sd_m_female","N_m_male","N_m_female","Mean_i_male","Mean_i_female","sd_i_male","sd_i_female","N_i_male","N_i_female","Long_i","Lat_i","Island_km2","Dist_near_mainland","Archipielago","Allometry","Phylogeny","Data_source_type","Paired","NDVI_0.1","SDNDVI_0.1","tmean_0.1","tseas_0.1","prec_0.1","NDVI_0.5","SDNDVI_0.5","tmean_0.5","tseas_0.5","prec_0.5","NDVI_1","SDNDVI_1","tmean_1","tseas_1","prec_1","NDVI","SDNDVI","tmean","tseas","prec","pseas","Mean_m_pooled","Mean_i_pooled","sd_m_combined","sd_i_combined"
"Pigot et al. 2020","Vietnam","Palawan","Birds","Accipitriformes","Accipitridae","Spilornis cheela","Spilornis cheela","Spilornis cheela","VertFishScav","Female","Wing Length",415.5,385,23.302,8,4,3,NA,415.5,NA,23.3023604,NA,4,NA,385,NA,8,NA,3,118.574,9.668,4.08596807704607,2.161370997359,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.83460810546875,0.0173353729248047,25.8801136016846,72.7926330566406,1701.81005859375,0.729769189453125,0.0180138427734375,27.0717506408691,61.3554992675781,1619.19555664062,0.712584814453125,0.021334782409668,26.8827838897705,61.5096206665039,1624.1884765625,0.712584814453125,-1.6510182741633,26.8827838897705,1.78894304871206,3.21063642489379,NA,415.5,385,23.302,8
"Pigot et al. 2020","Thailand","Mindanao","Birds","Accipitriformes","Accipitridae","Spilornis cheela","Spilornis cheela","Spilornis holospilus","VertFishScav","Male","Tarsus Length",105.61,74.36,1.216,6.025,2,2,105.61,NA,1.216223664,NA,2,NA,74.36,NA,6.024549776,NA,2,NA,125.081,7.736,4.98913822421579,2.53782035389604,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.686209716796875,0.0279155609130859,26.1678504943848,52.0387001037598,2515.69995117188,0.750025634765625,0.0307160186767578,25.3011074066162,84.0240097045898,2592.44287109375,0.761584375,0.0241598052978516,26.0391368865967,70.4479370117188,2384.44848632812,0.761584375,-1.59929272405331,26.0391368865967,1.84786827980811,3.37738794436473,NA,105.61,74.36,1.216,6.025
"Pigot et al. 2020","Thailand","Mindanao","Birds","Accipitriformes","Accipitridae","Spilornis cheela","Spilornis cheela","Spilornis holospilus","VertFishScav","Male","Wing Length",412.5,342,2.121,7.071,2,2,412.5,NA,2.121320344,NA,2,NA,342,NA,7.071067812,NA,2,NA,125.081,7.736,4.98913822421579,2.53782035389604,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.686209716796875,0.0279155609130859,26.1678504943848,52.0387001037598,2515.69995117188,0.750025634765625,0.0307160186767578,25.3011074066162,84.0240097045898,2592.44287109375,0.761584375,0.0241598052978516,26.0391368865967,70.4479370117188,2384.44848632812,0.761584375,-1.59929272405331,26.0391368865967,1.84786827980811,3.37738794436473,NA,412.5,342,2.121,7.071
"Pigot et al. 2020","Myanmar","Samar","Birds","Accipitriformes","Accipitridae","Spilornis cheela","Spilornis cheela","Spilornis holospilus","VertFishScav","Female","Tarsus Length",95.01,73.69,7.057,3.097,2,2,NA,95.01,NA,7.056925676,NA,2,NA,73.69,NA,3.097127702,NA,2,125.148,11.67,4.12804367382646,1.23807120613056,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.837455859375,0.0120559577941895,25.2742080688477,139.029495239258,3370.7900390625,0.799796484375,0.0212488098144531,25.6883773803711,126.885108947754,3500.20361328125,0.758182958984375,0.0225295104980469,26.1694831848145,117.148765563965,3441.55419921875,0.758182958984375,-1.62838710768197,26.1694831848145,2.06873771664973,3.53675461341795,NA,95.01,73.69,7.057,3.097
"Pigot et al. 2020","Myanmar","Samar","Birds","Accipitriformes","Accipitridae","Spilornis cheela","Spilornis cheela","Spilornis holospilus","VertFishScav","Female","Wing Length",405.5,332,26.163,1.414,2,2,NA,405.5,NA,26.1629509,NA,2,NA,332,NA,1.414213562,NA,2,125.148,11.67,4.12804367382646,1.23807120613056,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.837455859375,0.0120559577941895,25.2742080688477,139.029495239258,3370.7900390625,0.799796484375,0.0212488098144531,25.6883773803711,126.885108947754,3500.20361328125,0.758182958984375,0.0225295104980469,26.1694831848145,117.148765563965,3441.55419921875,0.758182958984375,-1.62838710768197,26.1694831848145,2.06873771664973,3.53675461341795,NA,405.5,332,26.163,1.414
"Pigot et al. 2020","Mainland Asia (Myanmar and Thailand)","Kamorta ","Birds","Accipitriformes","Accipitridae","Spilornis cheela","Spilornis cheela","Spilornis klossi","VertFishScav","Both","Tarsus Length",100.31,72.5775,7.38555797931473,9.80306542407662,4,4,105.61,95.01,1.216223664,7.056925676,2,2,67.515,77.64,13.555237,1.428355698,2,2,93.5,8.12,2.11727129565576,2.51851525591978,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.546435546875,0.0126796371459961,27.4353694915771,50.558349609375,2641.28002929688,0.458190380859375,0.0311697448730469,27.4257774353027,50.1774597167969,2657.26342773438,0.528394482421875,0.0274306274414063,27.3665790557861,51.4862976074219,2630.63989257812,0.546435546875,-1.86392542217596,27.4353694915771,1.70379288870708,3.42181444767846,NA,100.31,72.5775,7.38555797931473,9.80306542407662
"Pigot et al. 2020","Myanmar and Thailand","Kamorta ","Birds","Accipitriformes","Accipitridae","Spilornis cheela","Spilornis cheela","Spilornis klossi","VertFishScav","Both","Wing Length",409,285.75,15.6843871392082,5.67890834582413,4,4,412.5,405.5,2.121320344,26.1629509,2,2,281,290.5,1.414213562,2.121320344,2,2,93.5,8.12,2.11727129565576,2.51851525591978,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.546435546875,0.0126796371459961,27.4353694915771,50.558349609375,2641.28002929688,0.458190380859375,0.0311697448730469,27.4257774353027,50.1774597167969,2657.26342773438,0.528394482421875,0.0274306274414063,27.3665790557861,51.4862976074219,2630.63989257812,0.546435546875,-1.86392542217596,27.4353694915771,1.70379288870708,3.42181444767846,NA,409,285.75,15.6843871392082,5.67890834582413
"Pigot et al. 2020","Cuba","Little Abaco","Birds","Passeriformes","Thraupidae","Spindalis zena","Spindalis zena","Spindalis zena","FruiNect","Male","Tarsus Length",17.86,19.263,0.882,0.843,4,3,17.86,NA,0.882080873,NA,4,NA,19.26333333,NA,0.843109325,NA,3,NA,-77.6298,26.8836,1.89320675305985,2.31597244349283,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.6242453125,0.0151921127319336,24.0270347595215,319.023803710938,1398.80004882812,0.425518994140625,0.0161732162475586,24.3583068847656,308.892639160156,1422.09704589844,0.397019360351563,0.0178150115966797,24.4246025085449,301.168640136719,1323.65441894531,0.6242453125,-1.79069648120601,24.0270347595215,2.50382308880836,3.14575563879719,NA,17.86,19.263,0.882,0.843
"Pigot et al. 2020","Cuba","Little Abaco","Birds","Passeriformes","Thraupidae","Spindalis zena","Spindalis zena","Spindalis zena","FruiNect","Male","Wing Length",71.25,76.667,2.63,6.807,4,3,71.25,NA,2.62995564,NA,4,NA,76.66666667,NA,6.806859286,NA,3,NA,-77.63,26.884,1.89320675305985,2.31597244349283,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.6242453125,0.0151921127319336,24.0270347595215,319.023803710938,1398.80004882812,0.425518994140625,0.0161732162475586,24.3583068847656,308.892639160156,1422.09704589844,0.397019360351563,0.0178150115966797,24.4246025085449,301.168640136719,1323.65441894531,0.6242453125,-1.79069648120601,24.0270347595215,2.50382308880836,3.14575563879719,NA,71.25,76.667,2.63,6.807
"Grant 1965","Nayarit (Mexico)","Tres Marias","Birds","Passeriformes","Fringillidae","Spinus psaltria","Spinus psaltria","Spinus psaltria","","Both","Wing Length",65.299,62.4834146341463,1.60186776399714,1.53541910362626,40,41,66.09,63.83,1.326,0.861,26,14,63.04,61.41,1.403,1.197,27,14,-106.552,21.609,2.16221180985945,1.93952424448053,"Yes","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.59757080078125,0.0223608688354492,22.4930686950684,275.921966552734,700.340026855469,0.5943431640625,0.0225701629638672,22.9059085845947,279.467956542969,642.174255371094,0.5810349609375,0.0346773803710938,22.9155673980713,274.659423828125,690.838195800781,0.59757080078125,-1.63151100901579,22.4930686950684,2.44078627667666,2.84530894848948,NA,65.299,62.4834146341463,1.60186776399714,1.53541910362626
"Pigot et al. 2020","Guyana","Trinidad","Birds","Passeriformes","Thraupidae","Sporophila minuta","Sporophila minuta","Sporophila minuta","PlantSeed","Male","Tarsus Length",14.373,14.43,0.635,0.677,3,3,14.37333333,NA,0.635400136,NA,3,NA,14.43,NA,0.677347769,NA,3,NA,-61.246,10.431,3.68376726142531,1.17612021105609,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.8334029296875,0.00881965255737305,26.0802631378174,59.2613754272461,2137.75,0.7579107421875,0.0148907470703125,26.3593311309814,57.3934478759766,1933.50439453125,0.7051646484375,0.0156590423583984,26.2314491271973,58.661205291748,1832.16650390625,0.7579107421875,-1.79885568486389,26.3593311309814,1.75886231550375,3.28634516348873,NA,14.373,14.43,0.635,0.677
"Pigot et al. 2020","Guyana","Trinidad","Birds","Passeriformes","Thraupidae","Sporophila minuta","Sporophila minuta","Sporophila minuta","PlantSeed","Male","Wing Length",50.667,49,0.577,1,3,3,50.66666667,NA,0.577350269,NA,3,NA,49,NA,1,NA,3,NA,-61.246,10.431,3.68376726142531,1.17612021105609,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.8334029296875,0.00881965255737305,26.0802631378174,59.2613754272461,2137.75,0.7579107421875,0.0148907470703125,26.3593311309814,57.3934478759766,1933.50439453125,0.7051646484375,0.0156590423583984,26.2314491271973,58.661205291748,1832.16650390625,0.7579107421875,-1.79885568486389,26.3593311309814,1.75886231550375,3.28634516348873,NA,50.667,49,0.577,1
"Pigot et al. 2020","Laos","Java","Birds","Passeriformes","Timaliidae","Stachyris herberti","Stachyris herberti","Stachyris grammiceps","Invertebrate","Both","Tarsus Length",25.4,17.575,1.52096460617868,0.834166250329842,4,4,24.5,26.3,0.565685425,1.838477631,2,2,17.7,17.45,1.272792206,0.636396103,2,2,107.5667,-6.95,5.14236944055135,2.53148019437709,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.479420849609375,0.0200150024414063,23.4269695281982,39.8976821899414,2254.5400390625,0.662740576171875,0.0300955413818359,23.2003498077393,37.9687652587891,2360.10083007812,0.578037841796875,0.0284114013671875,25.1530380249023,37.680736541748,2092.01904296875,0.578037841796875,-1.53148428213906,25.1530380249023,1.57611938331645,3.32056563345461,NA,25.4,17.575,1.52096460617868,0.834166250329842
"Pigot et al. 2020","Laos","Java","Birds","Passeriformes","Timaliidae","Stachyris herberti","Stachyris herberti","Stachyris grammiceps","Invertebrate","Both","Wing Length",70.5,56.75,1.29099444846334,2.36290781308542,4,4,70,71,1.414213562,1.414213562,2,2,57.5,56,3.535533906,1.414213562,2,2,107.5667,-6.95,5.14236944055135,2.53148019437709,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.479420849609375,0.0200150024414063,23.4269695281982,39.8976821899414,2254.5400390625,0.662740576171875,0.0300955413818359,23.2003498077393,37.9687652587891,2360.10083007812,0.578037841796875,0.0284114013671875,25.1530380249023,37.680736541748,2092.01904296875,0.578037841796875,-1.53148428213906,25.1530380249023,1.57611938331645,3.32056563345461,NA,70.5,56.75,1.29099444846334,2.36290781308542
"Pigot et al. 2020","Cameroon","Bioko","Birds","Passeriformes","Muscicapidae","Stiphrornis erythrothorax","Stiphrornis erythrothorax","Stiphrornis erythrothorax","Invertebrate","Male","Tarsus Length",22.4,23.378,1.152,1.892,4,4,22.4,NA,1.15181017,NA,4,NA,23.3775,NA,1.892113016,NA,4,NA,8.7,3.5,3.30470589821277,1.62325963061961,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.6364447265625,0.0386713745117188,23.2107276916504,79.8108520507812,2554.30004882812,0.507468408203125,0.0373082641601563,23.4745044708252,82.5310745239258,2513.10229492188,0.5063296875,0.0365387908935547,23.5694465637207,81.3549652099609,2492.66333007812,0.507468408203125,-1.41670752650152,23.4745044708252,1.91661749949895,3.40021016675251,NA,22.4,23.378,1.152,1.892
"Pigot et al. 2020","Cameroon","Bioko","Birds","Passeriformes","Muscicapidae","Stiphrornis erythrothorax","Stiphrornis erythrothorax","Stiphrornis erythrothorax","Invertebrate","Male","Wing Length",62.25,67.5,4.349,1.291,4,4,62.25,NA,4.34932945,NA,4,NA,67.5,NA,1.290994449,NA,4,NA,8.7,3.5,3.30470589821277,1.62325963061961,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.6364447265625,0.0386713745117188,23.2107276916504,79.8108520507812,2554.30004882812,0.507468408203125,0.0373082641601563,23.4745044708252,82.5310745239258,2513.10229492188,0.5063296875,0.0365387908935547,23.5694465637207,81.3549652099609,2492.66333007812,0.507468408203125,-1.41670752650152,23.4745044708252,1.91661749949895,3.40021016675251,NA,62.25,67.5,4.349,1.291
"Higgins, Peter and Steele 2001","se SA & sw Vic, Australia","Tasmania","Birds","Passeriformes","Malluridae","Stipiturus malachurus","Stipiturus malachurus polionotum","Stipiturus malachurus littleri","","Female","Weight",6,7.02,0.71,0.22,4,4,NA,6,NA,0.71,NA,4,NA,7.02,NA,0.22,NA,4,146.5,-42.1,4.80317698254222,2.38021305126818,"No","Weight","Conspecific","No island rule","Yes",0.655225146484375,0.00678854064941406,7.75988245010376,351.682373046875,1121.66003417969,0.6280126953125,0.0134871017456055,8.81951236724854,360.283264160156,882.468811035156,0.698959326171875,0.0104175621032715,8.77623271942139,327.989532470703,1452.6142578125,0.698959326171875,-1.94242661746699,8.77623271942139,2.51585998376426,3.16215030256729,NA,6,7.02,0.71,0.22
"Pigot et al. 2020","Cameroon","Bioko","Birds","Passeriformes","Turdidae","Stizorhina fraseri","Stizorhina fraseri","Stizorhina fraseri","Invertebrate","Male","Tarsus Length",20.97,20.37,0.846,0.217,4,3,20.97,NA,0.84644354,NA,4,NA,20.37,NA,0.216564078,NA,3,NA,8.7,3.5,3.30470589821277,1.62325963061961,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.6364447265625,0.0386713745117188,23.2107276916504,79.8108520507812,2554.30004882812,0.507468408203125,0.0373082641601563,23.4745044708252,82.5310745239258,2513.10229492188,0.5063296875,0.0365387908935547,23.5694465637207,81.3549652099609,2492.66333007812,0.507468408203125,-1.41670752650152,23.4745044708252,1.91661749949895,3.40021016675251,NA,20.97,20.37,0.846,0.217
"Pigot et al. 2020","Cameroon","Bioko","Birds","Passeriformes","Turdidae","Stizorhina fraseri","Stizorhina fraseri","Stizorhina fraseri","Invertebrate","Male","Wing Length",96.75,91.667,2.217,3.055,4,3,96.75,NA,2.217355783,NA,4,NA,91.66666667,NA,3.055050463,NA,3,NA,8.7,3.5,3.30470589821277,1.62325963061961,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.6364447265625,0.0386713745117188,23.2107276916504,79.8108520507812,2554.30004882812,0.507468408203125,0.0373082641601563,23.4745044708252,82.5310745239258,2513.10229492188,0.5063296875,0.0365387908935547,23.5694465637207,81.3549652099609,2492.66333007812,0.507468408203125,-1.41670752650152,23.4745044708252,1.91661749949895,3.40021016675251,NA,96.75,91.667,2.217,3.055
"Higgins, Peter and Cowling 2006","Australia","Tasmania","Birds","Passeriformes","Artamidae","Strepera versicolor","Strepera versicolor versicolor","Strepera versicolor arguta","","Male","Weight",425,482.8,43.87,22.23,5,6,425,367.7,43.87,48.7,5,15,482.8,NA,22.23,NA,6,NA,146.5,-42.1,4.80317698254222,2.38021305126818,"No","Weight","Conspecific","No island rule","Yes",0.655225146484375,0.00678854064941406,7.75988245010376,351.682373046875,1121.66003417969,0.6280126953125,0.0134871017456055,8.81951236724854,360.283264160156,882.468811035156,0.698959326171875,0.0104175621032715,8.77623271942139,327.989532470703,1452.6142578125,0.698959326171875,-1.94242661746699,8.77623271942139,2.51585998376426,3.16215030256729,NA,425,482.8,43.87,22.23
"Higgins, Peter and Cowling 2006","Australia","Kangaroo","Birds","Passeriformes","Artamidae","Strepera versicolor","Strepera versicolor versicolor","Strepera versicolor halmaturina","","Both","Weight",382.025,360.666666666667,52.9221399794074,28.02337536177,20,15,425,367.7,43.87,48.7,5,15,372.1,347.6,25.44,26.53,8,7,137.207,-35.819,3.64394591274807,1.13036593726521,"No","Weight","Conspecific","No island rule","Yes",0.589648583984375,0.0198739791870117,15.294020652771,329.326232910156,641.150024414062,0.543502099609375,0.016977262878418,15.3680982589722,316.102264404297,616.402526855469,0.485036669921875,0.0192640289306641,15.7639455795288,325.165893554688,532.760314941406,0.543502099609375,-1.74527643091695,15.3680982589722,2.49982760692711,2.78986441037918,NA,382.025,360.666666666667,52.9221399794074,28.02337536177
"Pigot et al. 2020","India","Great Nicobar","Birds","Passeriformes","Sturnidae","Sturnia malabarica","Sturnia malabarica","Sturnia erythropygia",NA,"Male","Tarsus Length",24.45,27.3,0.212,0.173,2,3,24.45,NA,0.212132034,NA,2,NA,27.3,NA,0.173205081,NA,3,NA,93.8,7.03,2.98032158600876,2.30449268200665,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.80032802734375,0.0235593826293945,26.7022075653076,50.5761489868164,2678.80004882812,0.632725146484375,0.0264493927001953,27.0239505767822,50.7786712646484,2619.74658203125,0.6404052734375,0.0259778839111328,27.0948600769043,50.897029876709,2617.24438476562,0.80032802734375,-1.60978255463255,26.7022075653076,1.70394575783861,3.42794029818029,NA,24.45,27.3,0.212,0.173
"Pigot et al. 2020","India","Great Nicobar","Birds","Passeriformes","Sturnidae","Sturnia malabarica","Sturnia malabarica","Sturnia erythropygia",NA,"Male","Wing Length",101.75,110,4.596,2,2,3,101.75,NA,4.596194078,NA,2,NA,110,NA,2,NA,3,NA,93.8,7.03,2.98032158600876,2.30449268200665,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.80032802734375,0.0235593826293945,26.7022075653076,50.5761489868164,2678.80004882812,0.632725146484375,0.0264493927001953,27.0239505767822,50.7786712646484,2619.74658203125,0.6404052734375,0.0259778839111328,27.0948600769043,50.897029876709,2617.24438476562,0.80032802734375,-1.60978255463255,26.7022075653076,1.70394575783861,3.42794029818029,NA,101.75,110,4.596,2
"Pigot et al. 2020","France","Great Britain","Birds","Passeriformes","Sturnidae","Sturnus vulgaris","Sturnus vulgaris","Sturnus vulgaris","Omnivore","Male","Tarsus Length",29.895,28.823,0.991,1.426,4,4,29.895,NA,0.990538574,NA,4,NA,28.8225,NA,1.425865234,NA,4,NA,-1.6,53.186,5.32083354792103,1.51189672368043,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.70851728515625,0.0100590873718262,8.6027193069458,458.609802246094,924.989990234375,0.698322265625,0.0152482360839844,8.20084476470947,450.851409912109,1063.94519042969,0.63427998046875,0.0128780807495117,8.82350254058838,455.934753417969,854.721130371094,0.63427998046875,-1.85767058989911,8.82350254058838,2.65890269736187,2.93182444069733,NA,29.895,28.823,0.991,1.426
"Pigot et al. 2020","France","Great Britain","Birds","Passeriformes","Sturnidae","Sturnus vulgaris","Sturnus vulgaris","Sturnus vulgaris","Omnivore","Male","Wing Length",127,129,1.633,0.816,4,4,127,NA,1.632993162,NA,4,NA,129,NA,0.816496581,NA,4,NA,-1.6,53.186,5.32083354792103,1.51189672368043,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.70851728515625,0.0100590873718262,8.6027193069458,458.609802246094,924.989990234375,0.698322265625,0.0152482360839844,8.20084476470947,450.851409912109,1063.94519042969,0.63427998046875,0.0128780807495117,8.82350254058838,455.934753417969,854.721130371094,0.63427998046875,-1.85767058989911,8.82350254058838,2.65890269736187,2.93182444069733,NA,127,129,1.633,0.816
"Pigot et al. 2020","Borneo","Basilan","Birds","Cuculiformes","Cuculidae","Surniculus lugubris","Surniculus lugubris","Surniculus velutinus","Invertebrate","Male","Tarsus Length",16.5,16,0.141,1.556,2,2,16.5,NA,0.141421356,NA,2,NA,16,NA,1.555634919,NA,2,NA,122.05,6.561,3.10226214949427,1.23047446736116,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.81232724609375,0.0187618865966797,25.636157989502,67.8961639404297,2121.47998046875,0.650976171875,0.0282538024902344,27.0255107879639,39.0276260375977,1787.68005371094,0.63165341796875,0.0294654632568359,26.991641998291,39.2479858398438,1819.35656738281,0.650976171875,-1.5338176751136,27.0255107879639,1.59137213493158,3.25228979447034,NA,16.5,16,0.141,1.556
"Pigot et al. 2020","Borneo","Basilan","Birds","Cuculiformes","Cuculidae","Surniculus lugubris","Surniculus lugubris","Surniculus velutinus","Invertebrate","Male","Wing Length",118.5,113.5,0.707,2.121,2,2,118.5,NA,0.707106781,NA,2,NA,113.5,NA,2.121320344,NA,2,NA,122.05,6.561,3.10226214949427,1.23047446736116,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.81232724609375,0.0187618865966797,25.636157989502,67.8961639404297,2121.47998046875,0.650976171875,0.0282538024902344,27.0255107879639,39.0276260375977,1787.68005371094,0.63165341796875,0.0294654632568359,26.991641998291,39.2479858398438,1819.35656738281,0.650976171875,-1.5338176751136,27.0255107879639,1.59137213493158,3.25228979447034,NA,118.5,113.5,0.707,2.121
"Pigot et al. 2020","Malaysia","Mindanao","Birds","Cuculiformes","Cuculidae","Surniculus lugubris","Surniculus lugubris","Surniculus velutinus","Invertebrate","Female","Tarsus Length",14.45,17.4,0.495,0.99,2,2,NA,14.45,NA,0.494974747,NA,2,NA,17.4,NA,0.989949494,NA,2,125.081,7.736,4.98913822421579,2.53782035389604,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.686209716796875,0.0279155609130859,26.1678504943848,52.0387001037598,2515.69995117188,0.750025634765625,0.0307160186767578,25.3011074066162,84.0240097045898,2592.44287109375,0.761584375,0.0241598052978516,26.0391368865967,70.4479370117188,2384.44848632812,0.761584375,-1.59929272405331,26.0391368865967,1.84786827980811,3.37738794436473,NA,14.45,17.4,0.495,0.99
"Pigot et al. 2020","Malaysia","Mindanao","Birds","Cuculiformes","Cuculidae","Surniculus lugubris","Surniculus lugubris","Surniculus velutinus","Invertebrate","Female","Wing Length",116.5,110.5,2.121,0.707,2,2,NA,116.5,NA,2.121320344,NA,2,NA,110.5,NA,0.707106781,NA,2,125.081,7.736,4.98913822421579,2.53782035389604,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.686209716796875,0.0279155609130859,26.1678504943848,52.0387001037598,2515.69995117188,0.750025634765625,0.0307160186767578,25.3011074066162,84.0240097045898,2592.44287109375,0.761584375,0.0241598052978516,26.0391368865967,70.4479370117188,2384.44848632812,0.761584375,-1.59929272405331,26.0391368865967,1.84786827980811,3.37738794436473,NA,116.5,110.5,2.121,0.707
"Andrade et al 2015","Portugal","Corvo","Birds","Passeriformes","Sylviidae","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","","Both","Weight",17.408,19,1.359,1.421,224,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.108,39.701,1.2332500095411,3.27646203395862,"No","Weight","Conspecific","Island rule","Yes",0.345406982421875,0.0857777526855469,17.1436729431152,314.207000732422,1386,0.4671033203125,0.0407531951904297,17.3544750213623,313.003692626953,1425,0.5232927734375,0.0332696807861328,17.4474124908447,312.828796386719,1560.11120605469,0.345406982421875,-1.06159160114048,17.1436729431152,2.49721585716987,3.14176323027579,NA,17.408,19,1.359,1.421
