"Reference","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","Diet","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","Mean_m_male","Mean_m_female","sd_m_male","sd_m_female","N_m_male","N_m_female","Mean_i_male","Mean_i_female","sd_i_male","sd_i_female","N_i_male","N_i_female","Long_i","Lat_i","Island_km2","Dist_near_mainland","Archipielago","Allometry","Phylogeny","Data_source_type","Paired","NDVI_0.1","SDNDVI_0.1","tmean_0.1","tseas_0.1","prec_0.1","NDVI_0.5","SDNDVI_0.5","tmean_0.5","tseas_0.5","prec_0.5","NDVI_1","SDNDVI_1","tmean_1","tseas_1","prec_1","NDVI","SDNDVI","tmean","tseas","prec","pseas","Mean_m_pooled","Mean_i_pooled","sd_m_combined","sd_i_combined"
"Takada et al. 2006","Honshu","Miyake","Mammals","Rodentia","Muridae","Mus musculus","Mus musculus","Mus musculus","","Unknown","Weight",12.675,11.68,2.229,1.91,73,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.525,34.085,1.74036268949424,1.88081930664427,"No","Weight","Conspecific","Island rule","Yes",0.59643564453125,0.021133576965332,16.6387729644775,623.338317871094,2711.32006835938,0.5720572265625,0.0253780975341797,16.6006374359131,623.528564453125,2706.15991210938,0.6081119140625,0.0238790954589844,16.1394729614258,656.935485839844,2196.15893554688,0.59643564453125,-1.65494839489455,16.6387729644775,2.79472382467554,3.4331807885939,NA,12.675,11.68,2.229,1.91
"Krystufek et al. 2009","Adriatic coast","Mljet","Mammals","Eulipotyphla","Soricidae","Erinaceus roumanicus","Erinaceus roumanicus","Erinaceus roumanicus","","Unsexed","CBL",61.1,57.617,NA,NA,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.54632445,42.7459754,1.9912703891951,0.892706637805666,"No","log10(mass,g) = -4.2577  +4.0475*log10(CBL mm), r2 = 0.9895, own model, Eulipotyphla","Conspecific","Island rule","Yes",0.70976884765625,0.00801386489868164,16.0999240875244,611.804382324219,921.150024414062,0.602833154296875,0.0121772613525391,15.29736328125,660.106140136719,1018.32501220703,0.624635009765625,0.0107932968139648,15.5785579681396,647.151062011719,951.848754882812,0.70976884765625,-2.04508895549477,16.0999240875244,2.78661258348947,2.96433036794834,NA,61.1,57.617,NA,NA
"Hill 1960","Malay Peninsula","Mohea","Mammals","Rodentia","Sciuridae","Callosciurus caniceps","Callosciurus caniceps","Callosciurus caniceps","","Unsexed","Length",217.419,188.308,9.929,9.051,129,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.073907,7.223733,0.214843848047698,1.53059665917598,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","No island rule","Yes",0.51418974609375,0.0649323974609375,27.5091667175293,72.2640075683594,2088,0.631469287109375,0.0311873199462891,27.5724830627441,67.6950531005859,2052.58618164062,0.734935595703125,0.017542041015625,27.3504295349121,70.9629974365234,1997.97216796875,0.51418974609375,-1.18090113197471,27.5091667175293,1.85892204270893,3.31973049433022,NA,217.419,188.308,9.929,9.051
"Albrecht et al. 1990","Madagascar","Moheli","Mammals","Primata","Lemuridae","Eulemur mongoz","Lemur mongoz","Lemur mongoz","","Unsexed","Skull",79.7,81.1,1.63,1.25,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7,-12.3,2.33343014421415,2.65801235114943,"No","Primates: log10(BM,g) = -2.4628 +3.071*log10(Skull, mm) (Plavcan 2008)","Conspecific","No island rule","Yes",0.767931640625,0.011578288269043,24.5389995574951,131.545455932617,2035.44995117188,0.625960009765625,0.0311397216796875,24.7454986572266,134.241973876953,1996.62438964844,0.617914599609375,0.0351794097900391,24.7454986572266,134.241973876953,1996.62438964844,0.767931640625,-1.90037845633827,24.5389995574951,2.1190758505405,3.3086604281612,NA,79.7,81.1,1.63,1.25
"Cherem et al. 1999, Kraus et al. 2005","Uruguay","Moleques do Sul","Mammals","Rodentia","Caviidae","Cavia magna","Cavia magna","Cavia intermedia","","Both","Weight",448.05,578.875,44.7849276385454,65.09429972744,40,8,475,426,32,42,18,22,632.75,525,36.01272923,29.15475947,4,4,-48.4309,-27.8458,-1.00612308505879,0.92121812119495,"No","Weight","Phylogeny: Cherem, J. J., Olimpio, J. & Ximenez, A. Descrição de uma nova espécie do gênero Cavia Pallas, 1766 (Mammalia-Caviidae) das Ilhas dos Moleques do Sul, Santa Catarina, Sul do Brasil. Biotemas 12, 95-117 (1999).","No island rule","No",NA,NA,19.982536315918,306.459625244141,1593.16003417969,0.578466943359375,0.0200808227539063,19.8122158050537,309.269927978516,1584.57604980469,0.69559658203125,0.0144962936401367,19.0185489654541,312.482696533203,1613.68542480469,0.69559658203125,-1.8097721627405,19.982536315918,2.48637326616707,3.20225940321499,NA,448.05,578.875,44.7849276385454,65.09429972744
"Nor 1996","Banggi","Molleangen","Mammals","Chiroptera","Pteropodidae","Cynopterus brachyotis","Cynopterus brachyotis","Cynopterus brachyotis","","Both","Weight",36.7769230769231,33.7,4.10043775023957,3.21627804215437,13,10,37.3,35.6,4.4,3.6,9,4,34.8,32.6,3.6,2.7,5,5,117.049,7.085,0.176091259055681,1.04143216468027,"No","Weight","Conspecific","No island rule","Yes",0.673335400390625,0.0113031318664551,27.446870803833,56.4546127319336,2283.14990234375,0.671149072265625,0.0150921493530273,27.4323234558105,56.2509727478027,2238.18310546875,0.64330087890625,0.0165647720336914,27.4167098999023,56.1741523742676,2206.31909179688,0.673335400390625,-1.90998432114713,27.446870803833,1.75169943257068,3.35853442643702,NA,36.7769230769231,33.7,4.10043775023957,3.21627804215437
"Nor 1996","Banggi","Molleangen","Mammals","Chiroptera","Pteropodidae","Rousettus amplexicaudatus","Rousettus amplexicaudatus","Rousettus amplexicaudatus","","Both","Weight",68.25,65.3333333333333,4.11130555095742,2.828,4,3,67.5,69,6.36,2.83,2,2,76,44,2.83,NA,2,1,117.049,7.085,0.176091259055681,1.04143216468027,"No","Weight","Conspecific","No island rule","Yes",0.673335400390625,0.0113031318664551,27.446870803833,56.4546127319336,2283.14990234375,0.671149072265625,0.0150921493530273,27.4323234558105,56.2509727478027,2238.18310546875,0.64330087890625,0.0165647720336914,27.4167098999023,56.1741523742676,2206.31909179688,0.673335400390625,-1.90998432114713,27.446870803833,1.75169943257068,3.35853442643702,NA,68.25,65.3333333333333,4.11130555095742,2.828
"Nor 1996","Banggi","Molleangen","Mammals","Rodentia","Muridae","Sundamys muelleri","Sundamys muelleri","Sundamys muelleri","","Both","Weight",238.25,263.338095238095,40.3852891403215,39.3210563971833,20,21,244,232.5,54,21.3,10,10,274.1,251.5,41.5,35,11,10,117.049,7.085,0.176091259055681,1.04143216468027,"No","Weight","Conspecific","No island rule","Yes",0.673335400390625,0.0113031318664551,27.446870803833,56.4546127319336,2283.14990234375,0.671149072265625,0.0150921493530273,27.4323234558105,56.2509727478027,2238.18310546875,0.64330087890625,0.0165647720336914,27.4167098999023,56.1741523742676,2206.31909179688,0.673335400390625,-1.90998432114713,27.446870803833,1.75169943257068,3.35853442643702,NA,238.25,263.338095238095,40.3852891403215,39.3210563971833
"Osgood 1909","Montauk point, NY","Monomoy","Mammals","Rodentia","Cricetidae","Peromyscus leucopus","Peromyscus leucopus ammodytes","Peromyscus leucopus noveboracensis","","unsexed","Length",94,95.9,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70,41.553,0.90687353472207,0.431524584187451,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","No island rule","Yes",0.225620385742188,0.0177460815429688,9.61281299591064,718.523132324219,1101.9599609375,0.2869345703125,0.02665322265625,9.79740619659424,771.692138671875,1097.33203125,0.320765209960937,0.0260588989257813,9.87335968017578,769.942626953125,1088.943359375,0.225620385742188,-1.72708949818224,9.61281299591064,2.85644075448701,3.04216581496966,NA,94,95.9,NA,NA
"Lawlor 1982","Central Baja California","Monserrate","Mammals","Rodentia","Heteromyidae","Chaetodipus baileyi","Perognathus baileyi","Perognathus baileyi fornicatus","","Both","Length",90,90,13.812,7.472,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.036,25.687,1.29797924415936,1.13675226632666,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","Island rule","Yes",0.227284936523438,0.0246250091552734,22.6774921417236,491.472259521484,209.320007324219,0.262734252929687,0.0315593475341797,22.1610660552979,488.969329833984,245.374588012695,0.249917578125,0.0357376403808594,21.9080295562744,460.073913574219,207.269790649414,0.227284936523438,-1.59133597077193,22.6774921417236,2.69149900970276,2.32081074126382,NA,90,90,13.812,7.472
"Lawlor 1982","Cape Region, Baja California Sur","Monserrate","Mammals","Rodentia","Cricetidae","Peromyscus eva","Peromyscus eva","Peromyscus eva","","Both","Length",85.2,91.2,5.185,4.105,42,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.036,25.687,1.29797924415936,1.13675226632666,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","Island rule","Yes",0.227284936523438,0.0246250091552734,22.6774921417236,491.472259521484,209.320007324219,0.262734252929687,0.0315593475341797,22.1610660552979,488.969329833984,245.374588012695,0.249917578125,0.0357376403808594,21.9080295562744,460.073913574219,207.269790649414,0.227284936523438,-1.59133597077193,22.6774921417236,2.69149900970276,2.32081074126382,NA,85.2,91.2,5.185,4.105
"Meiri et al 2006","NW America S. of 62N, 143-152W","Montague","Mammals","Carnivora","Ursidae","Ursus arctos","Ursus arctos","Ursus arctos","","Female","CBL",321.95,307.58,NA,NA,9,2,NA,321.95,NA,NA,NA,9,NA,307.58,NA,NA,NA,2,-147.36,60.028,2.92941892571429,1.74037058568577,"No","log10(mass,g) = -3.999 +3.615log10(CBL, mm), R² = 0.9539 (Stringham 1990)","Conspecific","Island rule","Yes",0.363617138671875,0.0191422622680664,3.40644431114197,551.809814453125,1208.82995605469,0.443131298828125,0.0332311370849609,4.2155704498291,548.507141113281,1155.939453125,0.42383759765625,0.0308510528564453,3.95965456962585,580.762939453125,1012.34832763672,0.363617138671875,-1.69589175347645,3.40644431114197,2.741789420545,3.08236521373008,NA,321.95,307.58,NA,NA
"Meiri et al 2006","NW America W. of the Rockies, 53-58N","Moresby","Mammals","Carnivora","Mustelidae","Lontra canadensis","Lontra canadensis","Lontra canadensis","","Both","CBL",120.19,117.84,NA,NA,4,2,119.19,121.19,NA,NA,2,2,119.78,115.9,NA,NA,1,1,-131.986,52.801,3.42094540592197,2.25527491784373,"No","log10(mass,g) = -4.2989  +3.9723*log10(CBL mm), r2 = 0.9539, own model, Mustelidae, Herpestidae, Viverridae","Conspecific","Island rule","Yes",0.7498603515625,0.0327834503173828,7.19417667388916,407.276031494141,3622.06005859375,0.690309033203125,0.0322434356689453,7.47664976119995,391.824157714844,3255.97998046875,0.667347802734375,0.0350460388183594,7.77953386306763,382.426452636719,2954.85717773438,0.690309033203125,-1.47829409875799,7.47664976119995,2.5930912086848,3.5126817259473,NA,120.19,117.84,NA,NA
"Meiri et al 2006","NW America W. of the Rockies, 53-58N","Moresby","Mammals","Carnivora","Mustelidae","Martes americana","Martes americana","Martes americana","","Both","CBL",77.3830769230769,79.8524,3.64731779880859,3.83029310636887,39,50,80.18,74.12,2.37,1.48,21,18,82.31,74.63,1.16,1.477674,34,16,-131.986,52.801,3.42094540592197,2.25527491784373,"No","log10(mass,g) = -4.2989  +3.9723*log10(CBL mm), r2 = 0.9539, own model, Mustelidae, Herpestidae, Viverridae","Conspecific","Island rule","Yes",0.7498603515625,0.0327834503173828,7.19417667388916,407.276031494141,3622.06005859375,0.690309033203125,0.0322434356689453,7.47664976119995,391.824157714844,3255.97998046875,0.667347802734375,0.0350460388183594,7.77953386306763,382.426452636719,2954.85717773438,0.690309033203125,-1.47829409875799,7.47664976119995,2.5930912086848,3.5126817259473,NA,77.3830769230769,79.8524,3.64731779880859,3.83029310636887
"Meiri et al 2006","NW America W. of the Rockies, 53-58N","Moresby","Mammals","Carnivora","Mustelidae","Mustela erminea","Mustela erminea","Mustela erminea","","Both","CBL",40.7340625,38.835,NA,3.274,32,2,42.91,36.58,NA,NA,21,11,41.15,36.52,NA,NA,1,1,-131.986,52.801,3.42094540592197,2.25527491784373,"No","log10(mass,g) = -4.2989  +3.9723*log10(CBL mm), r2 = 0.9539, own model, Mustelidae, Herpestidae, Viverridae","Conspecific","Island rule","Yes",0.7498603515625,0.0327834503173828,7.19417667388916,407.276031494141,3622.06005859375,0.690309033203125,0.0322434356689453,7.47664976119995,391.824157714844,3255.97998046875,0.667347802734375,0.0350460388183594,7.77953386306763,382.426452636719,2954.85717773438,0.690309033203125,-1.47829409875799,7.47664976119995,2.5930912086848,3.5126817259473,NA,40.7340625,38.835,NA,3.274
"Redfield 1976","Boundary bay (British Columbia, Canada)","Moresby","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","","Both","Weight",14.8888888888889,25.8385,3.5783949554956,2.47415621462327,18,40,14,16,2.21,4.72,10,8,27.14,24.4,2.2,1.93,21,19,-131.986,52.801,3.42094540592197,2.25527491784373,"No","Weight","Conspecific","Island rule","Yes",0.7498603515625,0.0327834503173828,7.19417667388916,407.276031494141,3622.06005859375,0.690309033203125,0.0322434356689453,7.47664976119995,391.824157714844,3255.97998046875,0.667347802734375,0.0350460388183594,7.77953386306763,382.426452636719,2954.85717773438,0.690309033203125,-1.47829409875799,7.47664976119995,2.5930912086848,3.5126817259473,NA,14.8888888888889,25.8385,3.5783949554956,2.47415621462327
"Foster 1963","British Columbia","Moresby","Mammals","Eulipotyphla","Soricidae","Sorex monticolus","Sorex obscurus","Sorex obscurus","","Unsexed","CBL",18.504,17.78327402,0.190023175,0.187002126,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.986,52.801,3.42094540592197,2.25527491784373,"No","log10(mass,g) = -4.2577  +4.0475*log10(CBL mm), r2 = 0.9895, own model, Eulipotyphla","Conspecific","Island rule","Yes",0.7498603515625,0.0327834503173828,7.19417667388916,407.276031494141,3622.06005859375,0.690309033203125,0.0322434356689453,7.47664976119995,391.824157714844,3255.97998046875,0.667347802734375,0.0350460388183594,7.77953386306763,382.426452636719,2954.85717773438,0.690309033203125,-1.47829409875799,7.47664976119995,2.5930912086848,3.5126817259473,NA,18.504,17.78327402,0.190023175,0.187002126
"Meiri et al 2006","Maine","Mount Desert Island","Mammals","Carnivora","Mustelidae","Neovison vison","Mustela vison","Mustela vison","","Both","CBL",59.6669230769231,58.27,NA,NA,26,4,61.14,57.31,NA,NA,16,10,62.86,56.74,NA,NA,1,3,-68.3,44.394,2.43933269383026,-0.154281982033341,"No","log10(mass,g) = -4.2989  +3.9723*log10(CBL mm), r2 = 0.9539, own model, Mustelidae, Herpestidae, Viverridae","Conspecific","Island rule","Yes",0.63265224609375,0.0382873718261719,6.98371362686157,912.643920898438,1368.34997558594,0.6108294921875,0.0453663360595703,6.96158313751221,844.698059082031,1333.30163574219,0.62384130859375,0.0388586547851563,6.70418310165405,931.632385253906,1224.1015625,0.63265224609375,-1.40574702284429,6.98371362686157,2.96030136531856,3.13619718877808,NA,59.6669230769231,58.27,NA,NA
"Kitchener et al 1993b","Sumbawa","Moyo","Mammals","Chiroptera","Emballonuridae","Taphozous melanopogon","Taphozous melanopogon","Taphozous melanopogon","","Both","Length",72.34,72.29,2.86,3.7,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.56,-8.2,2.53101499611999,0.361916618668643,"No","Chiroptera (n= 350 datapoints, Novak 1999).  log10(BM,g) = - 3.1442 + 2.4085*log10(length, mm) (R² = 0.8801). ","Conspecific","No island rule","Yes",0.78660615234375,0.03651708984375,25.6823482513428,56.7479438781738,1488.44995117188,0.67212236328125,0.0264433349609375,25.3899307250977,57.326000213623,1512.85083007812,0.692705908203125,0.0211943283081055,25.3400840759277,64.3862609863281,1515.5146484375,0.78660615234375,-1.42577085669537,25.6823482513428,1.75395013056049,3.17273423616426,NA,72.34,72.29,2.86,3.7
"Berry 1967, Delany 1964","Scotland","Muck","Mammals","Rodentia","Muridae","Apodemus sylvaticus","Apodemus sylvaticus","Apodemus sylvaticus","","Male","Weight",21.198,19,NA,NA,242,3,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,3,NA,-6.23972,56.837398,0.747411807886423,0.926908101705436,"No","Weight","Conspecific","No island rule","No",0.591500341796875,0.0219767486572266,9.21267318725586,327.372589111328,1883.44995117188,0.541487548828125,0.019670280456543,9.10136699676514,339.117706298828,1936.28137207031,0.536915234375,0.0252299758911133,9.20084857940674,335.763549804688,1771.37170410156,0.591500341796875,-1.63871142648004,9.21267318725586,2.51504231314539,3.27495408420551,NA,21.198,19,NA,NA
"Redfield 1976","Boundary bay (British Columbia, Canada)","Mudge","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","","Both","Weight",14.8888888888889,20.4322641509434,3.5783949554956,2.76935263298221,18,53,14,16,2.21,4.72,10,8,21.59,19.23,2.47,2.58,27,26,-123.789,49.131,0.348304863048161,-0.995678626217357,"No","Weight","Conspecific","Island rule","Yes",0.7130630859375,0.0371088043212891,9.94018363952637,489.544006347656,1026.69995117188,0.716449072265625,0.0308828826904297,9.5079517364502,508.439178466797,1216.25793457031,0.620419091796875,0.0328245239257813,7.20964956283569,553.624938964844,1607.16491699219,0.7130630859375,-1.41897467717411,9.94018363952637,2.68979173772226,3.01144354136776,NA,14.8888888888889,20.4322641509434,3.5783949554956,2.76935263298221
"Delany 1964","Scotland","Mull","Mammals","Rodentia","Muridae","Apodemus sylvaticus","Apodemus sylvaticus","Apodemus sylvaticus","","Unsexed","Weight",21.198,23.4,NA,NA,242,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.9201,56.4286,2.9422065422771,0.845160077651946,"No","Weight","Conspecific","No island rule","Yes",0.54932919921875,0.0120343116760254,8.2791633605957,376.475402832031,2312,0.565326708984375,0.0157471420288086,9.08069801330566,357.026519775391,1888.16625976562,0.575157373046875,0.0185520095825195,8.30964374542236,378.810729980469,2065.38061523438,0.54932919921875,-1.88491189838111,8.2791633605957,2.57573660666346,3.36398782974849,NA,21.198,23.4,NA,NA
"Corbert 1963","Sunart (UK)","Mull","Mammals","Rodentia","Cricetidae","Myodes glareolus","Clethrionomys glareolus","Clethrionomys glareolus","","Unsexed","Weight",18.9,20.5,1.970508,NA,21,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.862060447,56.45969865,2.94218173608078,0.37675939540488,"No","Weight","Conspecific","No island rule","Yes",0.5350595703125,0.0127394515991211,8.19231510162354,378.404174804688,2309.27001953125,0.565326708984375,0.0157471420288086,9.08069801330566,357.026519775391,1888.16625976562,0.575157373046875,0.0185520095825195,8.30964374542236,378.810729980469,2065.38061523438,0.5350595703125,-1.86203060149981,8.19231510162354,2.57795591917964,3.36347471729837,NA,18.9,20.5,1.970508,NA
"Steven 1953","Britain (Aberdeenshire, Midlothian)","Mull","Mammals","Rodentia","Cricetidae","Myodes glareolus","Clethrionomys glareolus britannicus","Clethrionomys glareolus alstoni","","Unsexed","Length",87.66478022,98.57,8.030640074,12.65239108,182,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.862060447,56.45969865,2.94218173608078,0.37675939540488,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","No island rule","Yes",0.5350595703125,0.0127394515991211,8.19231510162354,378.404174804688,2309.27001953125,0.565326708984375,0.0157471420288086,9.08069801330566,357.026519775391,1888.16625976562,0.575157373046875,0.0185520095825195,8.30964374542236,378.810729980469,2065.38061523438,0.5350595703125,-1.86203060149981,8.19231510162354,2.57795591917964,3.36347471729837,NA,87.66478022,98.57,8.030640074,12.65239108
"Miller 1903a","Sumatra","Musala (Mansalar)","Mammals","Rodentia","Sciuridae","Callosciurus notatus","Callosciurus notatus","Callosciurus notatus","","Both","Length",206,208.2,8.84788251504279,15.4499522652984,9,5,206,206,5.29,10.68,3,6,220.5,200,0.71,15,2,3,98.4737,1.6635,1.88817949391832,1.11464433890228,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","No island rule","Yes",0.74334912109375,0.0203240341186523,25.7484359741211,42.4395141601562,3608.84008789062,0.744778271484375,0.0183760238647461,26.0887432098389,40.3530426025391,3596.94677734375,0.763269189453125,0.0187502593994141,25.7210998535156,38.1315116882324,3443.88598632812,0.74334912109375,-1.67113063127132,25.7484359741211,1.62777040353347,3.55736763836725,NA,206,208.2,8.84788251504279,15.4499522652984
"Miller 1903a","Sumatra","Musala (Mansalar)","Mammals","Rodentia","Muridae","Leopoldamys sabanus","Leopoldamys sabanus","Leopoldamys sabanus","","Both","Length",235.75,231.802,7.58813327944803,13.6849459260897,4,5,238,233.5,2.83,12.02,2,2,232.67,230.5,16.17,14.85,3,2,98.4737,1.6635,1.88817949391832,1.11464433890228,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","No island rule","Yes",0.74334912109375,0.0203240341186523,25.7484359741211,42.4395141601562,3608.84008789062,0.744778271484375,0.0183760238647461,26.0887432098389,40.3530426025391,3596.94677734375,0.763269189453125,0.0187502593994141,25.7210998535156,38.1315116882324,3443.88598632812,0.74334912109375,-1.67113063127132,25.7484359741211,1.62777040353347,3.55736763836725,NA,235.75,231.802,7.58813327944803,13.6849459260897
"Miller 1903a","Sumatra","Musala (Mansalar)","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","","Male","Length",439,442.5,0.707,3.536,2,2,439,NA,0.707106781,NA,2,NA,442.5,NA,3.535533906,NA,2,NA,98.4737,1.6635,1.88817949391832,1.11464433890228,"No","All: log10(BM,g) = -4.1505 +2.841*log10(length, mm) (r2 = 0.9769)","Conspecific","No island rule","Yes",0.74334912109375,0.0203240341186523,25.7484359741211,42.4395141601562,3608.84008789062,0.744778271484375,0.0183760238647461,26.0887432098389,40.3530426025391,3596.94677734375,0.763269189453125,0.0187502593994141,25.7210998535156,38.1315116882324,3443.88598632812,0.74334912109375,-1.67113063127132,25.7484359741211,1.62777040353347,3.55736763836725,NA,439,442.5,0.707,3.536
"Fooden et al 1993","Sumatra","Musala (Mansalar)","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","","Both","Skull",110.806202541772,107.766666666667,9.26359788025379,9.54456040545254,79,3,116.6501852,98.1832,3.553213628,2.862463974,54,25,113.25,96.8,1.34,0,2,1,98.4737,1.6635,1.88817949391832,1.11464433890228,"No","Primates: log10(BM,g) = -2.4628 +3.071*log10(Skull, mm) (Plavcan 2008)","Conspecific","Island rule","Yes",0.74334912109375,0.0203240341186523,25.7484359741211,42.4395141601562,3608.84008789062,0.744778271484375,0.0183760238647461,26.0887432098389,40.3530426025391,3596.94677734375,0.763269189453125,0.0187502593994141,25.7210998535156,38.1315116882324,3443.88598632812,0.74334912109375,-1.67113063127132,25.7484359741211,1.62777040353347,3.55736763836725,NA,110.806202541772,107.766666666667,9.26359788025379,9.54456040545254
"Miller 1903a","Sumatra","Musala (Mansalar)","Mammals","Rodentia","Sciuridae","Sundasciurus tenuis","Sundasciurus tenuis","Sundasciurus tenuis","","Both","Length",128.39999998,146.62625,10.9694773524844,6.92962983447579,5,8,130,127.3333333,14.14,11.68,2,3,146,147.67,3.81,11.68,5,3,98.4737,1.6635,1.88817949391832,1.11464433890228,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","No island rule","Yes",0.74334912109375,0.0203240341186523,25.7484359741211,42.4395141601562,3608.84008789062,0.744778271484375,0.0183760238647461,26.0887432098389,40.3530426025391,3596.94677734375,0.763269189453125,0.0187502593994141,25.7210998535156,38.1315116882324,3443.88598632812,0.74334912109375,-1.67113063127132,25.7484359741211,1.62777040353347,3.55736763836725,NA,128.39999998,146.62625,10.9694773524844,6.92962983447579
"Adler and Tamarin 1984","SE Massachussets","Muskeget","Mammals","Rodentia","Cricetidae","Peromyscus leucopus","Peromyscus leucopus","Peromyscus leucopus","","Both","Weight",19.6420338983051,20.1322772277228,2.3742621199492,2.18423344960566,118,101,19.32,20.08,2.13,2.63,68,50,19.9,20.59,2.01,2.46,67,34,-70.3,41.333,0.414973347970818,1.50516354981041,"No","Weight","Conspecific","No island rule","Yes",NA,NA,10.4085760116577,768.230285644531,1074.15002441406,0.46011162109375,0.0146827865600586,10.3287553787231,771.00146484375,1066.55773925781,0.545725244140625,0.0212522018432617,10.0732593536377,820.559692382812,1163.95336914062,0.545725244140625,-1.6526270093542,10.4085760116577,2.88549142418953,3.03106494265306,NA,19.6420338983051,20.1322772277228,2.3742621199492,2.18423344960566
"Tamarin 1978","SE Massachussets","Muskeget island","Mammals","Rodentia","Cricetidae","Microtus pennsylvanicus","Microtus pennsylvanicus","Microtus breweri","","Male","Weight",44.7,54,10.04,8.85,50,50,44.7,NA,10.04,NA,50,NA,54,NA,8.85,NA,50,NA,-70.3,41.333,0.414973347970818,1.50516354981041,"No","Weight","Moyer CA, Adler GH, Tamarin RH (1988) Systematics of New
England Microtus, with emphasis on Microtus breweri. J Mammal
69 : 782-794","Island rule","Yes",NA,NA,10.4085760116577,768.230285644531,1074.15002441406,0.46011162109375,0.0146827865600586,10.3287553787231,771.00146484375,1066.55773925781,0.545725244140625,0.0212522018432617,10.0732593536377,820.559692382812,1163.95336914062,0.545725244140625,-1.6526270093542,10.4085760116577,2.88549142418953,3.03106494265306,NA,44.7,54,10.04,8.85
"Kurta and Ferkin 1991","SE Massachussets","Muskeget island","Mammals","Rodentia","Cricetidae","Microtus pennsylvanicus","Microtus pennsylvanicus","Microtus breweri","","Male","Weight",44.7,53.1,6.325,6.223,10,8,44.7,NA,10.04,NA,50,NA,54,NA,8.85,NA,50,NA,-70.3,41.333,0.414973347970818,1.50516354981041,"No","Weight","Moyer CA, Adler GH, Tamarin RH (1988) Systematics of New
England Microtus, with emphasis on Microtus breweri. J Mammal
69 : 782-794","No island rule","Yes",NA,NA,10.4085760116577,768.230285644531,1074.15002441406,0.46011162109375,0.0146827865600586,10.3287553787231,771.00146484375,1066.55773925781,0.545725244140625,0.0212522018432617,10.0732593536377,820.559692382812,1163.95336914062,0.545725244140625,-1.6526270093542,10.4085760116577,2.88549142418953,3.03106494265306,NA,44.7,53.1,6.325,6.223
"Berry et al. 1978","Streymoy","Mykines","Mammals","Rodentia","Muridae","Mus musculus","Mus musculus","Mus musculus","","Both","Weight",16.856,23.6692307692308,NA,NA,25,13,17,16.7,NA,NA,13,12,21.9,24.2,NA,NA,3,10,-7.604947245,62.1045677,1,1.25577888666702,"No","Weight","Conspecific","No island rule","Yes",0.32297666015625,0.0119730476379395,6.61939811706543,236.192825317383,2506.89990234375,0.300311108398437,0.0162839202880859,6.61443281173706,235.917327880859,2524.56005859375,0.355952612304687,0.0285571502685547,6.10621929168701,273.129608154297,2708.43139648438,0.32297666015625,-1.8869579871495,6.61939811706543,2.37326670118438,3.39913699342067,NA,16.856,23.6692307692308,NA,NA
