"Reference","ID","CommonControl","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","guild","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","RR","var","Long_i","Lat_i","logmass","Island_km2","Dist_near_mainland","NDVI","SDNDVI","tmean","tseas","prec","Archipielago","Phylogeny","Data_source_type"
"Meiri et al 2006","ES641","CC355","Hokkaido","Okushiri","Mammals","Carnivora","Canidae","Nyctereutes procyonoides","Nyctereutes procyonoides","Nyctereutes procyonoides","Omn","Both","CBL",4472.12184575701,4275.48470328899,222.32739927395,200.044211074013,5,5,-0.0449655050015582,0.000932133632497625,139.471,42.161,3.65051362766437,2.16136800223497,1.25529663190434,0.591910546875,-1.54671563533925,8.33503150939941,2.93190196559059,3.11648487734541,"No","Conspecific","Island rule"
"Woodman et al. 2002","ES642","CC356","Nicaragua","Ometepe Island","Mammals","Rodentia","Cricetidae","Peromyscus stirtoni","Peromyscus stirtoni","Peromyscus stirtoni","Omn","Unknown","Weight",31,29,3,4,4,7,-0.0666913744986723,0.00505916403044716,-85.583,11.5,1.49136169383427,2.44090908206522,0.949438801036504,0.428061767578125,-1.60993832725871,25.5096797943115,1.82969967908254,3.26614464200779,"No","Conspecific","Island rule"
"Fang and Lee 2002","ES643","CC213","Taiwan","Orchid","Mammals","Eulipotyphla","Soricidae","Crocidura horsfieldii","Crocidura tadae","Crocidura tadae","Omn","Both","Length",8.92059075563595,7.94553700145706,0.458805354829485,0.424879877085613,72,19,-0.115751785042211,0.000187238352557733,121.55,22.05,0.950393615970002,1.67024585307412,1.95424733490676,0.6460296875,-1.38513636967053,23.7635555267334,2.42286900769809,3.43482431185182,"No","Conspecific","No island rule"
"Takada et al. 2006","ES644","CC149","Nagoya","Oshima","Mammals","Rodentia","Muridae","Apodemus speciosus","Apodemus speciosus","Apodemus speciosus","Herb","Male","Weight",36.2,40,7.438,10.1,90,9,0.0998203352822108,0.00755311402192308,139.4,34.734,1.55870857053317,1.95904139232109,1.36923441660683,0.596099267578125,-1.60206078654564,15.6709413528442,2.81783451408376,3.32045786891665,"No","Conspecific","Island rule"
"Takada et al. 2006","ES645","CC285","Honshu","Oshima","Mammals","Rodentia","Muridae","Mus musculus","Mus musculus","Mus musculus","Herb","Unknown","Weight",12.675,11.18,2.229,2.67,73,16,-0.125505081750294,0.00398831100573291,139.4,34.734,1.10294796800537,1.95904139232109,1.36923441660683,0.596099267578125,-1.60206078654564,15.6709413528442,2.81783451408376,3.32045786891665,"No","Conspecific","Island rule"
"Brisbin and Lenarz 1984","ES646","CC357","Georgia","Ossabaw","Mammals","Cetartiodactyla","Cervidae","Odocoileus virginianus","Odocoileus virginianus","Odocoileus virginianus","Herb","Both","Weight",52087.804874065,33200,12767.6827834918,6483.27557814892,123,46,-0.450380973922798,0.00131748100807529,-81.11,31.786,4.71673605543292,1.55630250076729,-0.696803942579511,0.57761826171875,-2.01765115050625,19.3674488067627,2.80492391170227,3.10849738786624,"No","Conspecific","No island rule"
"Brisbin et al. 1977","ES647","CC358","South Carolina, USA","Ossabaw","Mammals","Cetartiodactyla","Suidae","Sus scrofa","Sus scrofa","Sus scrofa","Herb","Both","Weight",61200,22950,33984.738257668,10084.468538778,40,40,-0.980829253011726,0.012536161213068,-81.11,31.786,4.78675142214556,1.55630250076729,-0.696803942579511,0.57761826171875,-2.01765115050625,19.3674488067627,2.80492391170227,3.10849738786624,"No","Conspecific","No island rule"
"Lyon 1908","ES648","CC359","Malay Peninsula","Padang","Mammals","Rodentia","Sciuridae","Callosciurus notatus","Sciurus vittatus","Sciurus vittatus","Omn","Both","Length",279.124537442767,314.419330746802,7.18125959177047,13.9674049666495,11,10,0.119069490238392,0.000257513528462257,102.352,1.1887,2.44579801637965,3.04493154614916,1.83187617032297,0.729291064453125,-1.63247110538903,26.9991588592529,1.56096429268268,3.37619388117365,"No","Conspecific","No island rule"
"Lyon 1908","ES649","CC95","Malay Peninsula","Padang","Mammals","Cetartiodactyla","Cetartiodactyla","Tragulus javanicus","Tragulus javanicus","Tragulus javanicus","Herb","Male","Weight",2175,2175,125.831,125.831,9,4,0,0.00120864184197531,102.352,1.1887,3.33745926129066,3.04493154614916,1.83187617032297,0.729291064453125,-1.63247110538903,26.9991588592529,1.56096429268268,3.37619388117365,"No","Conspecific","No island rule"
"Meiri et al 2006","ES650","CC360","Borneo","Palawan","Mammals","Carnivora","Mustelidae","Aonyx cinerea","Aonyx cinerea","Aonyx cinerea","Inver","Both","CBL",1834.81862268538,2057.45942040134,91.2163099733252,96.2657745575293,13,3,0.114526297206898,0.000919840870038236,118.574,9.668,3.26359313940002,4.08596807704607,2.161370997359,0.712584814453125,-1.6510182741633,26.8827838897705,1.78894304871206,3.21063642489379,"No","Conspecific","Island rule"
"Meiri et al 2006","ES651","CC361","Borneo","Palawan","Mammals","Carnivora","Viverridae","Arctictis binturong","Arctictis binturong","Arctictis binturong","Omn","Both","CBL",10546.2375037509,6572.3147636377,524.296438514732,307.509817731448,16,2,-0.472903067919447,0.00124905754833168,118.574,9.668,4.02309754751953,4.08596807704607,2.161370997359,0.712584814453125,-1.6510182741633,26.8827838897705,1.78894304871206,3.21063642489379,"No","Conspecific","Island rule"
"Meiri et al 2006","ES652","CC362","Borneo","Palawan","Mammals","Carnivora","Felidae","Prionailurus bengalensis","Felis bengalensis","Felis bengalensis","Carn","Both","CBL",3047.46554626818,2842.03430471301,151.501929653727,132.974984074728,18,4,-0.0697901765110852,0.000684599692660973,118.574,9.668,3.48393880431497,4.08596807704607,2.161370997359,0.712584814453125,-1.6510182741633,26.8827838897705,1.78894304871206,3.21063642489379,"No","Conspecific","Island rule"
"Fooden et al 1993","ES653","CC40","Borneo","Palawan","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Both","Skull",5815.79658748536,8032.85407312461,485.967008289389,673.575947124946,122,8,0.322962126123543,0.000936139488176495,118.574,9.668,3.76460920829157,4.08596807704607,2.161370997359,0.712584814453125,-1.6510182741633,26.8827838897705,1.78894304871206,3.21063642489379,"No","Conspecific","Island rule"
"Meiri et al 2006","ES654","CC363","Borneo","Palawan","Mammals","Carnivora","Viverridae","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","Omn","Male","CBL",3444.92107255088,3160.0911695835,125.405992542011,90.6848525155873,23,5,-0.0863001151610801,0.000222319471251111,118.574,9.668,3.53717927612803,4.08596807704607,2.161370997359,0.712584814453125,-1.6510182741633,26.8827838897705,1.78894304871206,3.21063642489379,"No","Conspecific","Island rule"
"Fooden et al 1993","ES655","CC173","Luzon","Panay","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Male","Skull",10590.7902266817,8465.1798973696,466.122340298706,49.9192502253523,12,2,-0.224023509649084,0.000178809041645708,122.471,11.221,4.02492836598883,4.07957916697013,2.1398822334513,0.6864689453125,-1.48800226518366,26.7142753601074,1.94775764149348,3.4492670432273,"No","Conspecific","Island rule"
"Heaney 1978","ES656","CC75","Malay Peninsula","Panebangan","Mammals","Rodentia","Sciuridae","Callosciurus prevostii","Callosciurus prevostii","Callosciurus prevostii","Omn","Unsexed","Length",521.853082255084,333.057127620988,21.9449723938861,7.05895663390688,17,9,-0.449072066965037,0.000153933418107677,109.253,-1.22,2.71754825291283,1.41497334797082,1.49137570310773,0.699338232421875,-1.41198742305848,26.5149097442627,1.53343773349177,3.50768724638527,"No","Conspecific","Island rule"
"Lyon 1911","ES657","CC86","Borneo","Panebangan","Mammals","Rodentia","Muridae","Rattus tiomanicus","Epimys neglectus","Epimys neglectus","Omn","Both","Length",124.231840524466,168.737004619572,3.35742483659433,12.1199500527078,2,9,0.306191815550657,0.000938430852863526,109.253,-1.22,2.09423291944645,1.41497334797082,1.49137570310773,0.699338232421875,-1.41198742305848,26.5149097442627,1.53343773349177,3.50768724638527,"No","Conspecific","No island rule"
"Lyon 1911","ES658","CC364","Borneo","Panebangan","Mammals","Chiroptera","Hipposideridae","Hipposideros galeritus","Hipposideros galeritus","Hipposideros galeritus","Inver","Both","Length",6.16607460826291,5.9948005437147,0.286794167784763,0.270098096276216,7,4,-0.0281699118496643,0.000816544477863859,109.253,-1.22,0.790008775298186,1.41497334797082,1.49137570310773,0.699338232421875,-1.41198742305848,26.5149097442627,1.53343773349177,3.50768724638527,"No","Conspecific","No island rule"
"Lyon 1911","ES659","CC365","Borneo","Panebangan","Mammals","Chiroptera","Hipposideridae","Hipposideros larvatus","Hipposideros larvatus","Hipposideros larvatus","Inver","Both","Length",15.079396728606,14.3141942874325,0.819185411396427,1.40795353646877,6,3,-0.0520777045757065,0.00371680375505586,109.253,-1.22,1.17838396735085,1.41497334797082,1.49137570310773,0.699338232421875,-1.41198742305848,26.5149097442627,1.53343773349177,3.50768724638527,"No","Conspecific","No island rule"
"Lyon 1911","ES660","CC366","Borneo","Panebangan","Mammals","Rodentia","Muridae","Leopoldamys sabanus","Leopoldamys sabanus (Epimys sabanus)","Leopoldamys sabanus (Epimys nasutus)","Omn","Female","Length",423.517954904556,323.858755835205,21.2108270610962,67.5065584385384,6,2,-0.268288427699085,0.0221425855806563,109.253,-1.22,2.62687182682889,1.41497334797082,1.49137570310773,0.699338232421875,-1.41198742305848,26.5149097442627,1.53343773349177,3.50768724638527,"No","Conspecific","No island rule"
"Lyon 1911","ES661","CC300","Borneo","Panebangan","Mammals","Rodentia","Sciuridae","Ratufa affinis","Ratufa affinis cothurnata","Ratufa affinis griseicollis","Omn","Both","Length",1038.08398419775,1311.34473669408,43.0549062879902,15.3702644137927,18,3,0.233676436163151,0.000141360872375607,109.253,-1.22,3.01623249069759,1.41497334797082,1.49137570310773,0.699338232421875,-1.41198742305848,26.5149097442627,1.53343773349177,3.50768724638527,"No","Conspecific","No island rule"
"Lyon 1911","ES662","CC269","Borneo","Panebangan","Mammals","Rodentia","Sciuridae","Callosciurus prevostii","Sciurus prevostii sanggaus","Sciurus prevostii armalis","Omn","Both","Length",461.146241390378,325.588117590765,15.9588359861819,11.0728745919533,28,12,-0.348082079557703,0.000139156177404728,109.253,-1.22,2.66383867323603,1.41497334797082,1.49137570310773,0.699338232421875,-1.41198742305848,26.5149097442627,1.53343773349177,3.50768724638527,"No","Conspecific","No island rule"
"Lyon 1911","ES663","CC367","Borneo","Panebangan","Mammals","Chiroptera","Emballonuridae","Emballonura monticola","Emballonura monticola","Emballonura alecto anambensis","Inver","Female","Length",5.97579337778411,6.1660746077695,0.462221507380672,0.143397083901616,9,3,0.0313455573606215,0.000845040329392455,109.253,-1.22,0.776395572669534,1.41497334797082,1.49137570310773,0.699338232421875,-1.41198742305848,26.5149097442627,1.53343773349177,3.50768724638527,"No","Shi, Jeff J., Daniel L. Rabosky. 2015. Speciation dynamics during the global radiation of extant bats. Evolution 69 (6): 1528-1545","No island rule"
"Hill 1960","ES664","CC282","Malay Peninsula","Panjang","Mammals","Rodentia","Sciuridae","Callosciurus caniceps","Callosciurus caniceps","Callosciurus caniceps","Omn","Unsexed","Length",311.254923785435,330.112326193763,14.2142597393309,8.25578213976474,129,23,0.0588207119041704,4.33603854145068e-05,110.628902,-6.575903,2.49311623032365,-0.698970004336019,0.207095540419218,0.51226552734375,-1.70600951619202,26.680118560791,1.68998265114153,3.42733028677361,"No","Conspecific","No island rule"
"Hill 1960","ES665","CC2","Malay Peninsula","Panjang","Mammals","Rodentia","Muridae","Maxomys surifer","Maxomys surifer","Maxomys surifer","Omn","Unsexed","Length",209.911705872661,131.045608285681,13.5761028284763,6.26152297090019,96,12,-0.471141576617068,0.000233825806392521,110.628902,-6.575903,2.32203665799235,-0.698970004336019,0.207095540419218,0.51226552734375,-1.70600951619202,26.680118560791,1.68998265114153,3.42733028677361,"No","Conspecific","No island rule"
"Hill 1960","ES666","CC32","Malay Peninsula","Panjang","Mammals","Scandentia","Tupaiidae","Tupaia glis","Tupaia glis","Tupaia glis","Inver","Unsexed","Length",174.122558149929,138.634516559466,8.63954549664276,4.75076818941583,146,20,-0.227918315478166,7.55781736301049e-05,110.628902,-6.575903,2.24085503904036,-0.698970004336019,0.207095540419218,0.51226552734375,-1.70600951619202,26.680118560791,1.68998265114153,3.42733028677361,"No","Conspecific","No island rule"
"Maharadatunkamsi et al. 2003","ES667","CC16","Timor","Pantar","Mammals","Chiroptera","Pteropodidae","Eonycteris spelaea","Eonycteris spelaea","Eonycteris spelaea","Herb","Both","Skull",128.755670702604,119.226826234748,4.49786476321097,7.1666398283182,18,2,-0.0768888012502807,0.0018743598923693,124.11,-8.416,2.109766365485,2.87250182199125,1.98677621150587,0.653123193359375,-1.70371323811431,26.426097869873,1.80898228494307,3.09213790843756,"No","Conspecific","No island rule"
"Redfield 1976","ES668","CC178","Boundary bay (British Columbia, Canada)","Parker","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","Omn","Both","Weight",14.8888888888889,23.5115789473684,3.5783949554956,2.91261196858287,18,19,0.456877798352819,0.00401676826411934,-123.411,48.885,1.17286228892548,0.212187604403958,1.20414712521285,0.74255400390625,-1.76324705181255,9.82719993591309,2.6771685826077,2.989512116056,"No","Conspecific","Island rule"
"Heaney 1978","ES669","CC75","Malay Peninsula","Pelapis","Mammals","Rodentia","Sciuridae","Callosciurus prevostii","Callosciurus prevostii","Callosciurus prevostii","Omn","Unsexed","Length",521.853082255084,357.227740232235,21.9449723938861,7.40117043932752,17,3,-0.379012590437517,0.000247105252775774,109.243,-1.219,2.71754825291283,0.698970004336019,1.47713573096112,0.699338232421875,-1.41198742305848,26.5149097442627,1.53343773349177,3.50768724638527,"No","Conspecific","Island rule"
"Lyon 1911","ES670","CC86","Borneo","Pelapis","Mammals","Rodentia","Muridae","Rattus tiomanicus","Epimys neglectus","Epimys neglectus","Omn","Both","Length",124.231840524466,257.665578321508,3.35742483659433,10.4019891665867,2,15,0.729513034486341,0.000473837971207311,109.243,-1.219,2.09423291944645,0.698970004336019,1.47713573096112,0.699338232421875,-1.41198742305848,26.5149097442627,1.53343773349177,3.50768724638527,"No","Conspecific","No island rule"
"Lyon 1911","ES671","CC269","Borneo","Pelapis","Mammals","Rodentia","Sciuridae","Callosciurus prevostii","Sciurus prevostii sanggaus","Sciurus prevostii pelapius","Omn","Both","Length",461.146241390378,357.37489652199,15.9588359861819,8.85402827572948,28,3,-0.254929858042102,0.000247375959685709,109.243,-1.219,2.66383867323603,0.698970004336019,1.47713573096112,0.699338232421875,-1.41198742305848,26.5149097442627,1.53343773349177,3.50768724638527,"No","Conspecific","No island rule"
"Lyon 1911","ES672","CC368","Borneo","Pelapis","Mammals","Cetartiodactyla","Suidae","Sus barbatus","Sus barbatus","Sus barbatus","Herb","Male","Length",70899.4560800074,70785.6325169346,1765.92619575346,169.98166151435,6,2,-0.00160671230383555,0.00010628028508683,109.243,-1.219,4.85064290341498,0.698970004336019,1.47713573096112,0.699338232421875,-1.41198742305848,26.5149097442627,1.53343773349177,3.50768724638527,"No","Conspecific","No island rule"
"Hill 1960","ES673","CC31","Malay Peninsula","Pemanggil","Mammals","Rodentia","Sciuridae","Callosciurus notatus","Callosciurus notatus","Callosciurus notatus","Omn","Unsexed","Length",240.351984298023,179.845013336234,14.1813983002826,8.98220345936275,63,19,-0.290009007210521,0.000186543967853651,104.333,2.574,2.38084771192805,1.01367969729119,1.73328555999928,0.54322255859375,-1.47212314869804,26.3808116912842,1.78046893846339,3.4118973472297,"No","Conspecific","No island rule"
"Hill 1960","ES674","CC2","Malay Peninsula","Pemanggil","Mammals","Rodentia","Muridae","Maxomys surifer","Maxomys surifer","Maxomys surifer","Omn","Unsexed","Length",209.911705872661,278.440671926506,13.5761028284763,15.6219871722977,96,7,0.282518015401042,0.000493257612193258,104.333,2.574,2.32203665799235,1.01367969729119,1.73328555999928,0.54322255859375,-1.47212314869804,26.3808116912842,1.78046893846339,3.4118973472297,"No","Conspecific","No island rule"
"Sargis et al. 2018","ES675","CC3","Mainland SE Asia","Pemanggil","Mammals","Scandentia","Tupaiidae","Tupaia glis","Tupaia glis","Tupaia glis","Inver","Both","Skull",289.234889896578,258.236111058,7.73355970992208,1.1827819094324,81,4,-0.113364800245427,1.40708111566222e-05,104.333,2.574,2.46125067996278,1.01367969729119,1.73328555999928,0.54322255859375,-1.47212314869804,26.3808116912842,1.78046893846339,3.4118973472297,"No","Conspecific","Island rule"
"Hill 1960","ES676","CC31","Malay Peninsula","Penang","Mammals","Rodentia","Sciuridae","Callosciurus notatus","Callosciurus notatus","Callosciurus notatus","Omn","Unsexed","Length",240.351984298023,219.175883650273,14.1813983002826,9.55013251363637,63,9,-0.0922299209969215,0.000266214339260454,100.2514,5.3903,2.38084771192805,2.47026344696508,0.699056854547668,0.6459267578125,-1.84809319128825,27.0231647491455,1.63795371694614,3.40921433757676,"No","Conspecific","No island rule"
"Sargis et al. 2018","ES677","CC3","Mainland SE Asia","Penang","Mammals","Scandentia","Tupaiidae","Tupaia glis","Tupaia glis","Tupaia glis","Inver","Both","Weight",143.492592581481,106.75,31.6974510655323,16.4797855964528,27,4,-0.295793762117355,0.00776537618412485,100.2514,5.3903,2.15682948236603,2.47026344696508,0.699056854547668,0.6459267578125,-1.84809319128825,27.0231647491455,1.63795371694614,3.40921433757676,"No","Conspecific","Island rule"
"Hill 1960","ES678","CC32","Malay Peninsula","Penang","Mammals","Scandentia","Tupaiidae","Tupaia glis","Tupaia glis","Tupaia glis","Inver","Unsexed","Length",174.122558149929,150.982331589036,8.63954549664276,5.19861649418108,146,10,-0.142596587830261,0.00013541831587676,100.2514,5.3903,2.24085503904036,2.47026344696508,0.699056854547668,0.6459267578125,-1.84809319128825,27.0231647491455,1.63795371694614,3.40921433757676,"No","Conspecific","No island rule"
"Heaney 1978","ES679","CC75","Malay Peninsula","Penjalei","Mammals","Rodentia","Sciuridae","Callosciurus prevostii","Callosciurus prevostii","Callosciurus prevostii","Omn","Unsexed","Length",521.853082255084,598.946839695722,21.9449723938861,20.969692418231,17,4,0.137786749106824,0.000410463364496262,103.22,0.603,2.71754825291283,2.44715803134222,0.544192110765033,0.63715048828125,-1.84802766395726,26.9275684356689,1.54155033639149,3.34225483351808,"No","Conspecific","Island rule"
"Lyon 1908","ES680","CC369","Malay Peninsula","Penjalei","Mammals","Rodentia","Sciuridae","Callosciurus prevostii","Sciurus prevostii","Sciurus prevostii","Omn","Both","Length",516.792725428828,565.473286642544,22.8067319992851,29.2147112374086,35,6,0.090021179778966,0.000500509398847219,103.22,0.603,2.71331639173557,2.44715803134222,0.544192110765033,0.63715048828125,-1.84802766395726,26.9275684356689,1.54155033639149,3.34225483351808,"No","Conspecific","No island rule"
"Hill 1960","ES681","CC282","Malay Peninsula","Phangan","Mammals","Rodentia","Sciuridae","Callosciurus caniceps","Callosciurus caniceps","Callosciurus caniceps","Omn","Unsexed","Length",311.254923785435,364.782693189327,14.2142597393309,12.5532826808414,129,16,0.158689548114803,9.0182981629834e-05,100.0182,9.7479,2.49311623032365,2.09691001300806,1.68305604840434,0.72096474609375,-1.69436718085409,27.2588863372803,1.93009846022228,3.21285318994711,"No","Conspecific","No island rule"
"Fooden et al 1993","ES682","CC37","Mainland Asia (SE Asia)","Phangan","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Female","Skull",5252.90055603442,4742.33587157349,263.575082957167,147.930436916685,33,2,-0.10225059667155,0.000562814797423728,100.0182,9.7479,3.72039917914419,2.09691001300806,1.68305604840434,0.72096474609375,-1.69436718085409,27.2588863372803,1.93009846022228,3.21285318994711,"No","Conspecific","Island rule"
"Hill 1960","ES683","CC2","Malay Peninsula","Phangan","Mammals","Rodentia","Muridae","Maxomys surifer","Maxomys surifer","Maxomys surifer","Omn","Unsexed","Length",209.911705872661,171.471219241613,13.5761028284763,4.64336267559958,96,4,-0.202271559389065,0.000226897264268511,100.0182,9.7479,2.32203665799235,2.09691001300806,1.68305604840434,0.72096474609375,-1.69436718085409,27.2588863372803,1.93009846022228,3.21285318994711,"No","Conspecific","No island rule"
"Hill 1960","ES684","CC32","Malay Peninsula","Phangan","Mammals","Scandentia","Tupaiidae","Tupaia glis","Tupaia glis","Tupaia glis","Inver","Unsexed","Length",174.122558149929,143.491798211997,8.63954549664276,4.02987206785741,146,5,-0.193481530205774,0.000174608380330922,100.0182,9.7479,2.24085503904036,2.09691001300806,1.68305604840434,0.72096474609375,-1.69436718085409,27.2588863372803,1.93009846022228,3.21285318994711,"No","Conspecific","No island rule"
"Fooden et al 1993","ES685","CC37","Mainland Asia (SE Asia)","Phi Phi Don","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Both","Skull",6368.52310907591,6859.92185698824,518.152024021708,351.24571611754,59,3,0.0743284588693486,0.000986099442939788,98.777,7.7507,3.80403872904721,0.988112840268352,1.41499005128352,0.55977294921875,-1.1683016781943,27.5069637298584,1.80609948705059,3.32242605240595,"No","Conspecific","Island rule"
"Abramov et al. 2008, Heaney and Timm 1983","ES686","CC370","Vietnam","Phu Quoc","Mammals","Eulipotyphla","Soricidae","Crocidura fuliginosa","Crocidura fuliginosa","Crocidura phuquocensis","Omn","Unsexed","Length",27.2463708004501,12.4435339079334,1.73787662402871,0.363379551442498,17,5,-0.783719207435471,0.000409870567637837,104.0035,10.312,1.43530866271159,2.75891189239797,1.0934567074986,0.6771451171875,-1.76802771656112,26.7512092590332,1.91186029470398,3.51058254413352,"No","Kundu, S., Tyagi, K., Kamalakannan, M., Kumar, V., Venkatraman, C., Sivaperuman, C., & Chandra, K. (2020). Molecular investigation of non-volant endemic mammals through mitochondrial cytochrome b gene from Andaman and Nicobar archipelago. Mitochondrial DNA Part B, 5(2), 1447-1452.","No island rule"
"Granjon and Cheylan 1990","ES687","CC139","Corsica","Piana di Cavallo Island","Mammals","Rodentia","Muridae","Rattus rattus","Rattus rattus","Rattus rattus","Omn","Both","Length",133.369276826353,170.100565638383,6.27084115264281,5.07878611934547,73,21,0.243268026416434,7.27353813407009e-05,9.2286,41.3724,2.12505579628585,-1.22184874961636,-0.521433504406157,0.605576953125,-1.8236754957732,16.7973308563232,2.70583347315897,2.67265192847265,"No","Conspecific","Island rule"
"Fooden et al 1993","ES688","CC37","Mainland Asia (SE Asia)","Pinang","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Both","Skull",6368.52310907591,6117.34681862399,518.152024021708,370.055106956602,59,6,-0.0402391155380995,0.000722093336951407,100.259,5.38,3.80403872904721,2.46982201597816,0.398113691730502,0.6459267578125,-1.84809319128825,27.0231647491455,1.63795371694614,3.40921433757676,"No","Conspecific","Island rule"
"Fooden et al 1993","ES689","CC37","Mainland Asia (SE Asia)","Pinang","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Both","Skull",6368.52310907591,5568.21311227159,518.152024021708,625.923511546989,59,2,-0.134293394920246,0.00643021564044176,100.259,5.38,3.80403872904721,2.46982201597816,0.398113691730502,0.6459267578125,-1.84809319128825,27.0231647491455,1.63795371694614,3.40921433757676,"No","Conspecific","Island rule"
"Meiri et al 2006","ES690","CC371","Malay Peninsula","Pinang","Mammals","Carnivora","Viverridae","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","Omn","Male","CBL",4286.28094979362,5061.14923165851,241.323601380616,236.804403579348,30,2,0.166174132907614,0.0012002510454798,100.259,5.38,3.63208063402876,2.46982201597816,0.398113691730502,0.6459267578125,-1.84809319128825,27.0231647491455,1.63795371694614,3.40921433757676,"No","Conspecific","Island rule"
"Melton 1982","ES691","CC372","Nigei","Pine","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus isolatus","Peromyscus maniculatus isolatus","Omn","Both","Length",38.0356135355464,54.1941383867732,1.87966694797758,2.40862837274548,35,3,0.354049835617579,0.000728213313582282,-127.7245,50.977,1.58019042605846,-0.366531544420413,0.826139617935915,0.710598681640625,-1.91473894664564,8.9874153137207,2.56121482560854,3.3527997331519,"No","Conspecific","Island rule"
"Fooden et al 1993","ES692","CC37","Mainland Asia (SE Asia)","Pintu Gedong","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Male","Skull",8001.31645319377,5900.27839016805,282.795172542687,27.0073462044124,26,2,-0.304606550218345,5.85207885976065e-05,101.2459,2.9343,3.9031614471572,1.23044892137827,0.853150436447843,0.605236083984375,-1.68469021231626,27.0947303771973,1.41147181692426,3.31969931420679,"No","Conspecific","Island rule"
"Granjon and Cheylan 1990","ES693","CC39","Provance ","Porouerolles","Mammals","Rodentia","Muridae","Rattus rattus","Rattus rattus","Rattus rattus","Omn","Both","Length",169.009150212972,183.554038890517,10.4629308298607,11.6057462193671,21,18,0.0825562572781694,0.000404600287274934,6.21,42.995,2.2279102181014,1.17860289034059,0.431524584187451,0.626948779296875,-1.62712371587005,15.75,2.68807411270653,2.8668778143375,"No","Conspecific","Island rule"
"Magnanou et al. 2005","ES694","CC164","Banyuls sur Mer (Pyrénéss-Orientales)","Porquerolles","Mammals","Eulipotyphla","Soricidae","Crocidura suaveolens","Crocidura suaveolens","Crocidura suaveolens","Omn","Both","Weight",5.09,5.96,1.29,0.849,9,8,0.157792650514827,0.00967325254000911,6.21,42.995,0.706717782336759,1.17860289034059,0.431524584187451,0.626948779296875,-1.62712371587005,15.75,2.68807411270653,2.8668778143375,"No","Conspecific","Island rule"
"Granjon and Cheylan 1990","ES695","CC39","Provance ","Port Cross","Mammals","Rodentia","Muridae","Rattus rattus","Rattus rattus","Rattus rattus","Omn","Both","Length",169.009150212972,187.312084291833,10.4629308298607,11.7482634365858,21,64,0.102823269015466,0.000243967844640962,6.397491,43.005292,2.2279102181014,0.845098040014257,0.926393900269682,0.60297421875,-1.96512730130185,15.4641494750977,2.69982304346984,2.86642912061118,"No","Conspecific","Island rule"
"Redfield 1976","ES696","CC178","Boundary bay (British Columbia, Canada)","Portland","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","Omn","Both","Weight",14.8888888888889,26.6318181818182,3.5783949554956,3.15875448082466,18,22,0.581491450577735,0.00384852324221101,-123.373,48.723,1.17286228892548,0.352182518111362,1.06073560344932,0.735096533203125,-1.53494225612821,9.92567825317383,2.64456293325764,2.92629099944902,"No","Conspecific","Island rule"
"Osgood 1901","ES697","CC373","Moresby Island","Prevost","Mammals","Eulipotyphla","Soricidae","Sorex monticolus","Sorex longicauda","Sorex longicauda","Inver","unsexed","Length",18.037595897286,16.1815511439039,0.896722388904241,0.757113136212582,7,7,-0.10858646562218,0.000665809737498304,-123.376994,48.830431,1.25617865304411,0.874481817699467,0.963835030702148,0.7501595703125,-1.69740680689046,9.86696815490723,2.66085679650938,2.9507541756555,"No","Conspecific","No island rule"
"Osgood 1909","ES698","CC83","Mouth of Skeena River BC","Prevost","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus macrorhinus","Peromyscus sitkensis prevostensis","Omn","unsexed","Length",31.9361869831514,49.1285887656455,1.58767798364598,2.29866096193559,6,47,0.430701366229469,0.00045849314509373,-123.376994,48.830431,1.50428306236508,0.874481817699467,1.61627591312657,0.7501595703125,-1.69740680689046,9.86696815490723,2.66085679650938,2.9507541756555,"No","Osgood, W. H. Revision of the mice of the American genus Peromyscus. North American Fauna 28, 1-285 (1909).","No island rule"
